time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,-11.690382520589871,0.03541391828570879,0.02397243481552893
0.02,0.02,-11.816196163500566,0.0259214292944277,0.02397243481552893
0.03,0.03,-11.841732386117128,0.020914023588853674,0.02397243481552893
0.04,0.04,-11.862945552242214,0.017930280993919672,0.02397243481552893
0.05,0.05,-11.841958295387691,0.01630249279638304,0.02397243481552893
0.06,0.06,-11.806250528269382,0.01516127457041963,0.02397243481552893
0.07,0.07,-11.806200024141084,0.014249497406848305,0.02397243481552893
0.08,0.08,-11.802754603415513,0.013486163404420725,0.02397243481552893
0.09,0.09,-11.808766349269835,0.012888037677401173,0.02397243481552893
0.1,0.1,-11.786585745424007,0.012254882333793207,0.02397243481552893
0.11,0.11,-11.797051842593328,0.011598096688977275,0.02397243481552893
0.12,0.12,-11.800702172154857,0.011066850241881105,0.0245276112688419
0.13,0.13,-11.80677369436699,0.010618866435694959,0.0228031812438608
0.14,0.14,-11.80734328615035,0.010100800601229878,0.014129620960688117
0.15,0.15,-11.806677861614443,0.009673937619211573,0.00675571445322147
0.16,0.16,-11.809181216151364,0.009304651840200092,0.0069766567123445075
0.17,0.17,-11.810617106912964,0.009056245468212248,0.007318875235884382
0.18,0.18,-11.791643589197966,0.008855334165746248,0.008252929592676485
0.19,0.19,-11.78339292780036,0.008636665537528043,0.00986672055527511
0.2,0.2,-11.777657701731751,0.008410285192444513,0.011486127266918174
0.21,0.21,-11.770042906360015,0.008171470876877552,0.014737613185137517
0.22,0.22,-11.757597641525598,0.00796120975368512,0.019021535511854655
0.23,0.23,-11.751123589126793,0.007803304029739265,0.022134996722025246
0.24,0.24,-11.741849581879848,0.007622986587458997,0.024818310059918563
0.25,0.25,-11.74043198121385,0.0074183488202957835,0.02572449021147959
0.26,0.26,-11.73959851612838,0.007259406120715816,0.02432965306211171
0.27,0.27,-11.73315224108752,0.007177434546921539,0.020754864917841304
0.28,0.28,-11.736918003766553,0.007026039051217266,0.018138331021361257
0.29,0.29,-11.726841093651483,0.006909279981208775,0.016403599263184087
0.3,0.3,-11.716152550346628,0.0067825837616744865,0.01534497078212775
0.31,0.31,-11.706265673430869,0.006717434427874728,0.015357738474540394
0.32,0.32,-11.698986248148211,0.006602718908558188,0.016881081522081908
0.33,0.33,-11.691557385549281,0.006516733881527874,0.018673035844094733
0.34,0.34,-11.690458764142168,0.0064097238733261015,0.019988009009084876
0.35,0.35,-11.687322500956531,0.006313429574387385,0.02042707353789813
0.36,0.36,-11.679848687851837,0.006241010447376067,0.020431689468640372
0.37,0.37,-11.67146531585738,0.006169055281855744,0.020882015618516166
0.38,0.38,-11.667072078526182,0.006069371289065789,0.018971436936724984
0.39,0.39,-11.659798018468416,0.005988311531370456,0.017723075898711176
0.4,0.4,-11.6554864196998,0.005897827757152149,0.016961220940399355
0.41,0.41,-11.64757994770426,0.0058216830239473235,0.017329748138972364
0.42,0.42,-11.644558975628286,0.0057457969090886855,0.017490766694240142
0.43,0.43,-11.635858501526643,0.005690988910428709,0.018529189010503926
0.44,0.44,-11.625441373107266,0.005640614953882165,0.01956979197540489
0.45,0.45,-11.622292877831946,0.005561999278430467,0.019341020903525446
0.46,0.46,-11.616548960457912,0.005485241871406257,0.019186365033444275
0.47,0.47,-11.615248485947237,0.0054200071765972534,0.01867242324224665
0.48,0.48,-11.609610106862364,0.005365862414463131,0.017895240310296774
0.49,0.49,-11.607867419337309,0.0052952948729186365,0.016836347038817607
0.5,0.5,-11.606578585446703,0.005231343060523388,0.014982071958521795
0.51,0.51,-11.60591925860313,0.005159776554152105,0.013112281369143415
0.52,0.52,-11.599618469690206,0.005123126838706182,0.01088896831907529
0.53,0.53,-11.592543235933586,0.005100622664299173,0.010029296443246787
0.54,0.54,-11.591398067776353,0.005067274993277772,0.01004625088049221
0.55,0.55,-11.584518827977373,0.005034921148754365,0.010641889821650331
0.56,0.56,-11.574490197815017,0.0050086266609069155,0.01278166688691901
0.57,0.57,-11.568985603964435,0.0049693019544302846,0.014425058058407632
0.58,0.58,-11.564516371559643,0.004954310862246099,0.016016664074603375
0.59,0.59,-11.563307303860263,0.00493757648235829,0.016572180860566655
0.6,0.6,-11.561696036033076,0.0048996011352212855,0.016208944399038704
0.61,0.61,-11.557049882081184,0.004853809743229637,0.015088625643580515
0.62,0.62,-11.554641767981627,0.004817572185777947,0.013857111775582106
0.63,0.63,-11.551653606366946,0.00476690546818333,0.012896554309619196
0.64,0.64,-11.553187637364529,0.004726681815841501,0.0103475989814633
0.65,0.65,-11.553627876956154,0.004674872511795928,0.007586621829954647
0.66,0.66,-11.555398613660898,0.004633278383323566,0.005819710133515447
0.67,0.67,-11.555527999721797,0.0045847911791228125,0.004510211111001498
0.68,0.68,-11.558760451076827,0.004541730548001662,0.003757469622659466
0.69,0.69,-11.558445466458776,0.004507040557400264,0.0030185389549230827
0.7,0.7,-11.556694512360515,0.004477368637415061,0.0022980554165599695
0.71,0.71,-11.555302418175753,0.004437546438046679,0.002232507570499605
0.72,0.72,-11.553118538343421,0.004400577636638969,0.0023338931441197397
0.73,0.73,-11.549200920348307,0.004371062527256778,0.0028224346059494
0.74,0.74,-11.548871829692672,0.004348156891729572,0.003390632774060152
0.75,0.75,-11.543229763007082,0.0043270557523251525,0.004930700248807784
0.76,0.76,-11.5427238947753,0.004300936099203089,0.005907826070619294
0.77,0.77,-11.54447444287579,0.0042914192007834275,0.006238212306769009
0.78,0.78,-11.54318458759748,0.00427124834873587,0.006049741624055589
0.79,0.79,-11.545403935663492,0.004253777236484341,0.00526819810715183
0.8,0.8,-11.54506730625712,0.004232796329456521,0.00440201203133359
0.81,0.81,-11.543925720494505,0.0042167629873222055,0.003387752957672522
0.82,0.82,-11.54388289624373,0.00419570028718673,0.002287519141591656
0.83,0.83,-11.5473299832068,0.004175329739253851,0.001958252008461224
0.84,0.84,-11.551767998850627,0.004153088850941935,0.0026996405793325014
0.85,0.85,-11.55567959926061,0.004129608963708733,0.0041971737541033755
0.86,0.86,-11.560237494533995,0.004110166023634944,0.005848043730778748
0.87,0.87,-11.564957759736606,0.004091923984322818,0.007724908494035426
0.88,0.88,-11.566578380692736,0.004061881120729541,0.008844390004648584
0.89,0.89,-11.567864341561247,0.004033716793070804,0.009661089283558235
0.9,0.9,-11.569781151353292,0.0040122568863733814,0.010067351060073667
0.91,0.91,-11.570326804255835,0.0039902643709914505,0.009652522211649146
0.92,0.92,-11.57261818531488,0.003975814936460097,0.008593182080251024
0.93,0.93,-11.574359655301178,0.003963224867396537,0.0073821768718462955
0.94,0.94,-11.575985782870168,0.003949621297681869,0.006300053008249358
0.95,0.95,-11.577206195121157,0.003929004823374665,0.005278610242517557
0.96,0.96,-11.57878393157578,0.003911381226631957,0.004696806808960394
0.97,0.97,-11.581476711177872,0.003901756273194675,0.004905188726956937
0.98,0.98,-11.58136220268866,0.003881903756997893,0.004814941246855388
0.99,0.99,-11.582404385386258,0.0038710352108268825,0.004620034173493543
1.0,1.0,-11.585064619156666,0.0038506249371967737,0.004703168717093527
