time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.01,0.01,-15.12786494609117,-14.327571998928297,0.028459591214573154,0.020483057301653482
0.02,0.02,-15.209282762134096,-14.403171415461252,0.028459591214573154,0.020483057301653482
0.03,0.03,-15.235858003712405,-14.41533260732125,0.028459591214573154,0.020483057301653482
0.04,0.04,-15.266240751817689,-14.432666709093207,0.028459591214573154,0.020483057301653482
0.05,0.05,-15.287932296151054,-14.4433890677346,0.028459591214573154,0.020483057301653482
0.06,0.06,-15.30088009102289,-14.46056366400871,0.028459591214573154,0.020483057301653482
0.07,0.07,-15.295206467531685,-14.454022242593972,0.028459591214573154,0.020483057301653482
0.08,0.08,-15.271161130470002,-14.409001382031741,0.028459591214573154,0.020483057301653482
0.09,0.09,-15.283368989478364,-14.41045869458815,0.028459591214573154,0.020483057301653482
0.1,0.1,-15.286565949932541,-14.412376033058655,0.028459591214573154,0.020483057301653482
0.11,0.11,-15.279075893874163,-14.416043454807333,0.028459591214573154,0.020483057301653482
0.12,0.12,-15.266944186418915,-14.40634672282331,0.018559877305470488,0.02011629698039771
0.13,0.13,-15.254970332263794,-14.395372157691563,0.014313842421621967,0.02217911646986442
0.14,0.14,-15.239637057474566,-14.388140129324501,0.018774465121472572,0.02458977685898319
0.15,0.15,-15.223021379863908,-14.37734189983502,0.024697920468933886,0.026292657870320646
0.16,0.16,-15.20831821429907,-14.357344568550682,0.028866687224338397,0.025786849135332454
0.17,0.17,-15.200973044340824,-14.353961048708529,0.031644057874786004,0.022885904862654276
0.18,0.18,-15.194189228535913,-14.348866476916491,0.035438173483585224,0.025821008488008532
0.19,0.19,-15.197324768807611,-14.355287656211559,0.03518294399510673,0.026055780280873346
0.2,0.2,-15.198089329347003,-14.352724991511533,0.031761516420994285,0.024904741946838716
0.21,0.21,-15.19372899330612,-14.349548327219223,0.02711809197186671,0.021401670575219432
0.22,0.22,-15.177677658406878,-14.335549350065646,0.023574877474081716,0.019071481935009064
0.23,0.23,-15.163801270381102,-14.331429020890706,0.021246447250935475,0.017031080831513418
0.24,0.24,-15.150214050682152,-14.324841247572184,0.02137670457205354,0.014994725143217534
0.25,0.25,-15.128459247719475,-14.308467400069333,0.025936038155481452,0.01614537426500897
0.26,0.26,-15.13305266806946,-14.306847518694477,0.028051656213757985,0.01847312762745166
0.27,0.27,-15.127102808923873,-14.304047373520502,0.029760890531089546,0.019987890956061457
0.28,0.28,-15.134292958667672,-14.314664864369272,0.029565271991037926,0.01965916011315439
0.29,0.29,-15.12324044247264,-14.312086742242979,0.028541775302130635,0.017731862299046736
0.3,0.3,-15.115000780196748,-14.30679781415458,0.025919875030167374,0.01524441553130163
0.31,0.31,-15.10797120887956,-14.300991461746872,0.021727916890421646,0.01196486264490819
0.32,0.32,-15.106276907583373,-14.301572886535574,0.017941759954576062,0.010010706225273098
0.33,0.33,-15.118732229684916,-14.310440228699157,0.013262480806684039,0.007056709434510843
0.34,0.34,-15.143242114871041,-14.324806451843024,0.011866472670487474,0.007048075216768389
0.35,0.35,-15.173614449568364,-14.338924609524238,0.01980142347077494,0.011762039552572592
0.36,0.36,-15.190876060092146,-14.357924610946045,0.028073640063651113,0.018423087462887636
0.37,0.37,-15.197773875972524,-14.366469234935506,0.034332221689501535,0.023372109177827612
0.38,0.38,-15.203748264118822,-14.373567549845196,0.03944628718484626,0.027892311462786566
0.39,0.39,-15.189864505201813,-14.361577673887172,0.040405532670680464,0.028861141532862206
0.4,0.4,-15.18227640661198,-14.363183123598624,0.0386205787807811,0.02839367274830461
0.41,0.41,-15.181714520155017,-14.362530706514647,0.03404675303642997,0.025538070951325213
0.42,0.42,-15.193094795929543,-14.369417740245169,0.026578867792952605,0.021004068499056578
0.43,0.43,-15.19669469348973,-14.3668373973512,0.017210706082744612,0.015076382501848803
0.44,0.44,-15.196189256719562,-14.36864891028205,0.009044999416447666,0.00954002285988553
0.45,0.45,-15.199630787725566,-14.38142896830621,0.007168343555755987,0.006718600096276974
0.46,0.46,-15.18485486670349,-14.371740450161921,0.0076224568748740895,0.005989765098035825
0.47,0.47,-15.192532572757314,-14.379859627334541,0.007402997991233747,0.006902547896551296
0.48,0.48,-15.193797680674365,-14.384850315657063,0.006233808809492334,0.008344036281985549
0.49,0.49,-15.188379524209246,-14.383850528505754,0.006283076489882644,0.008518089344386708
0.5,0.5,-15.188958663101916,-14.384503239047415,0.005577832789916773,0.008389864202045532
0.51,0.51,-15.192048999771112,-14.380046473183873,0.00437320373016724,0.007148913183505556
0.52,0.52,-15.200409408989355,-14.380321851928247,0.005024936347735504,0.006658623305398091
0.53,0.53,-15.197324424183636,-14.381647203092104,0.005075209150072732,0.005370876894943386
0.54,0.54,-15.180730861699564,-14.36987463141565,0.006333690944537048,0.005097962806153494
0.55,0.55,-15.156677461105605,-14.363188573892288,0.012268071490453853,0.007259993345312292
0.56,0.56,-15.13865077601356,-14.341195017405784,0.0197959608157935,0.013726594440364628
0.57,0.57,-15.128197109255153,-14.328764242741322,0.025861172533872486,0.019838401203720244
0.58,0.58,-15.127809372788484,-14.32547184674154,0.0291692995707823,0.02340661635925726
0.59,0.59,-15.127777072270794,-14.317954000257709,0.031136753098205985,0.02626320982580293
0.6,0.6,-15.129272038377074,-14.313071521878763,0.031509120739011194,0.0277152754572556
0.61,0.61,-15.127628916523449,-14.309819269890887,0.030311881623451553,0.02819240993113736
0.62,0.62,-15.123855930041717,-14.307729331578757,0.025921487379183254,0.026866816238827362
0.63,0.63,-15.128366563878833,-14.313068143143365,0.01808643201744032,0.02223788169435409
0.64,0.64,-15.129017437355515,-14.311733479010837,0.009529388123459064,0.017453609958148635
0.65,0.65,-15.127449429419613,-14.302133399731256,0.0037642499512627026,0.011611980567201316
0.66,0.66,-15.126089577934923,-14.303186908530582,0.0015676715115043977,0.008702689698239407
0.67,0.67,-15.107166481508731,-14.288727478822393,0.006606435819345242,0.009918891447424525
0.68,0.68,-15.106325774645143,-14.283131993974942,0.008860217902182293,0.011197933065198111
0.69,0.69,-15.115648332550625,-14.289310674209407,0.00900741165589625,0.011195388832181474
0.7,0.7,-15.118545342721502,-14.294923516949808,0.008689120337020231,0.010695451333759725
0.71,0.71,-15.119293488019407,-14.299059054419597,0.008377783931180747,0.010168163378678506
0.72,0.72,-15.117853596535996,-14.300148852969523,0.008299479724584941,0.009743661803036706
0.73,0.73,-15.115168235107575,-14.29767666343297,0.007779292807669604,0.008303356051298427
0.74,0.74,-15.113526904491547,-14.300924855570461,0.00688968294833686,0.006726623486063052
0.75,0.75,-15.113689694638776,-14.29945898331549,0.005792457590012471,0.0065016451217760245
0.76,0.76,-15.120546104289067,-14.309706466856175,0.004834454313165797,0.007578532849468227
0.77,0.77,-15.122044266541378,-14.318297876834343,0.004510775343422203,0.009750354703709175
0.78,0.78,-15.118891879103034,-14.31572451542028,0.00289570953097717,0.009190039142126419
0.79,0.79,-15.131599237724423,-14.331266867293582,0.005214507941917673,0.011717561674030064
0.8,0.8,-15.13663323335236,-14.335753625891655,0.007590454520839344,0.014035260081774414
0.81,0.81,-15.139813410306335,-14.339940440924542,0.009606434650110884,0.016044861485826498
0.82,0.82,-15.130551445802297,-14.338822852162924,0.00969284065432314,0.016742683252769362
0.83,0.83,-15.129859174300355,-14.334952787230542,0.009268027591931918,0.015641133481923242
0.84,0.84,-15.126868213573482,-14.333287081964754,0.008219447933319725,0.01394004623697584
0.85,0.85,-15.12665957236716,-14.342639015209242,0.006773112573120535,0.011347957568676265
0.86,0.86,-15.1217795790685,-14.334113633263764,0.0066248793478725825,0.008835518951308829
0.87,0.87,-15.125549557557763,-14.335492432400052,0.006333433823067853,0.007310410364575151
0.88,0.88,-15.11732956723983,-14.34053305641117,0.006618421191330428,0.0036244552467185743
0.89,0.89,-15.10757195902366,-14.337434189376044,0.009266267533304487,0.0030856492378936334
0.9,0.9,-15.102911221723566,-14.335753445633955,0.011038938495766986,0.003085659255712721
