time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,0.34189254012493037,0.11820053413016758,0.2790328054898269
0.02,0.02,0.10263522091222346,0.08435846397918939,0.2790328054898269
0.03,0.03,-0.014335862155284165,0.06952946395684254,0.2790328054898269
0.04,0.04,-0.2194412681456383,0.06102396543679182,0.2790328054898269
0.05,0.05,-0.30063208833166905,0.05488719526862516,0.2790328054898269
0.06,0.06,-0.4735243215327157,0.05035136683094379,0.2790328054898269
0.07,0.07,-0.5561361467450485,0.046476258500784386,0.2790328054898269
0.08,0.08,-0.6058314846158738,0.04358907844057655,0.2790328054898269
0.09,0.09,-0.6495627617100697,0.04129700711016554,0.2790328054898269
0.1,0.1,-0.6343106933242076,0.039165478902086374,0.2790328054898269
0.11,0.11,-0.6599183737063026,0.03741553093537322,0.2790328054898269
0.12,0.12,-0.6973673261830641,0.03571561245912455,0.22870389939099695
0.13,0.13,-0.6854777193361548,0.03438461552444303,0.16653311895696526
0.14,0.14,-0.7199098383900606,0.03314892466014435,0.12733785590768393
0.15,0.15,-0.7235618650336024,0.032066135324496606,0.07828694024413746
0.16,0.16,-0.7585649480040889,0.031046662649980836,0.06060712175460628
0.17,0.17,-0.7186507477990165,0.030114254303088228,0.0472863819013504
0.18,0.18,-0.7411492192282075,0.02935022438962006,0.04095065224572288
0.19,0.19,-0.7058813162633415,0.028589853362100306,0.03711233912206249
0.2,0.2,-0.6529161956760885,0.027907311790418755,0.03349367912860574
0.21,0.21,-0.7019521964567396,0.027977290712347926,0.02940910796293362
0.22,0.22,-0.6953990787084491,0.027998972100123136,0.02951348805123691
0.23,0.23,-0.6738469277772361,0.02804388072480199,0.03080339883893552
0.24,0.24,-0.640177528138338,0.028006118547007162,0.03734322426110772
0.25,0.25,-0.569635683007743,0.027960274680476793,0.054765678997801014
0.26,0.26,-0.512746245872367,0.02794640811256492,0.07119007715606698
0.27,0.27,-0.4448935997248825,0.02797183072764015,0.09523378304556025
0.28,0.28,-0.38049675113811743,0.028037851178897493,0.11609385810870891
0.29,0.29,-0.3260391214471773,0.02808137677093868,0.13704837400420322
0.3,0.3,-0.29885847619668077,0.02806227220472243,0.15489487267948426
0.31,0.31,-0.271698013281325,0.028060775525842203,0.1597767067918735
0.32,0.32,-0.21264805096818687,0.028204020809970445,0.1608534099076661
0.33,0.33,-0.19114973444195252,0.028178184414721096,0.15280687338793497
0.34,0.34,-0.06974906423371208,0.028190790256640872,0.15336563670164544
0.35,0.35,0.001602946845704364,0.028230321247072313,0.15953748168230392
0.36,0.36,0.0808416187548816,0.0281989281834978,0.1695719743767184
0.37,0.37,0.1268469723493817,0.028199575504902895,0.17822914654132466
0.38,0.38,0.1808366870552121,0.028106367542615748,0.1871859630299269
0.39,0.39,0.2102541326110733,0.028164723396736074,0.19137122551990376
0.4,0.4,0.1700923825699275,0.02823444899167694,0.17914820670755333
0.41,0.41,0.18044519670233244,0.028181247372869686,0.15806557237032465
0.42,0.42,0.21955282900968223,0.028120594818054078,0.13658648213660074
0.43,0.43,0.16740831982051116,0.02809685932904464,0.09504778113214454
0.44,0.44,0.14423820155237987,0.028170083166537813,0.06531511423718553
0.45,0.45,0.1049436064629163,0.02815159036306283,0.04435288075398303
0.46,0.46,0.09700589825779452,0.028217220982402903,0.04140274724763681
0.47,0.47,0.07720644260793331,0.028240932485869907,0.04825055496801263
0.48,0.48,0.07123119847097414,0.028166127927500065,0.05389791863579023
0.49,0.49,0.07970798681236864,0.028103390510471064,0.051904385526752715
