time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.01,0.01,0.2633972169301649,,0.03905785236974284,
0.02,0.02,0.29618973728851494,,0.03905785236974284,
0.03,0.03,0.34126816494454887,,0.03905785236974284,
0.04,0.04,0.37913697719787764,,0.03905785236974284,
0.05,0.05,0.395492356258096,,0.03905785236974284,
0.06,0.06,0.4020196534424473,,0.03905785236974284,
0.07,0.07,0.4072296145105592,,0.03905785236974284,
0.08,0.08,0.40257622698244006,,0.03905785236974284,
0.09,0.09,0.4067131044483192,,0.03905785236974284,
0.1,0.1,0.41438692713796516,,0.03905785236974284,
0.11,0.11,0.4222483255087744,,0.03905785236974284,
0.12,0.12,0.4196384896338061,,0.02378625488404079,
0.13,0.13,0.4097399400581814,,0.01245389553371474,
0.14,0.14,0.4137994685981929,,0.008304148644496169,
0.15,0.15,0.4154553568216476,,0.006868972388904814,
0.16,0.16,0.4178990827030089,,0.006274190411608748,
0.17,0.17,0.42003717653463385,,0.006279713981149075,
0.18,0.18,0.4213050818653698,,0.005091993478276597,
0.19,0.19,0.4263444044537657,,0.0048393689453885775,
0.2,0.2,0.43103739458771534,,0.006120332581758568,
0.21,0.21,0.44424028886193434,,0.00990102939319354,
0.22,0.22,0.4509319345146895,,0.013412165618761952,
0.23,0.23,0.45190237046860315,,0.014626513145154205,
0.24,0.24,0.45009302833695014,,0.014855300754203972,
0.25,0.25,0.447455885855243,,0.014101612624323074,
0.26,0.26,0.4464083949168514,,0.012832270434219108,
0.27,0.27,0.4496655203940562,,0.011303054424193625,
0.28,0.28,0.4559238097522734,,0.00942715630449536,
0.29,0.29,0.45729883123933857,,0.007321744796143723,
0.3,0.3,0.45926013816389555,,0.004875076146621905,
0.31,0.31,0.46076884348609787,,0.005008900670556824,
0.32,0.32,0.46408479686024356,,0.006035671339090593,
0.33,0.33,0.47586192972809466,,0.009007954522685853,
0.34,0.34,0.47431985811674676,,0.01021583223348346,
0.35,0.35,0.47664754057408915,,0.010677620832994453,
0.36,0.36,0.4782286574961436,,0.010239343047952947,
0.37,0.37,0.47742904493765276,,0.009276090640216067,
0.38,0.38,0.4782816965797259,,0.008724764096188414,
0.39,0.39,0.4789280787085954,,0.007797905041981803,
0.4,0.4,0.47801091266040907,,0.00642601882696682,
0.41,0.41,0.4762172317621265,,0.004342516314992612,
0.42,0.42,0.4753277943216722,,0.0014918894755995222,
0.43,0.43,0.4734091207545091,,0.0018457944896515931,
0.44,0.44,0.473304176247951,,0.0020106758950256477,
0.45,0.45,0.47392506007697066,,0.002177657728471014,
0.46,0.46,0.4760190507028198,,0.002070373402785125,
0.47,0.47,0.4743661537616345,,0.002076032190638929,
0.48,0.48,0.4758000579526527,,0.0018829624294732688,
0.49,0.49,0.47737829002886173,,0.0016173142123971202,
0.5,0.5,0.4777511756280091,,0.001571735904487162,
0.51,0.51,0.4772623871047179,,0.001667648948244442,
0.52,0.52,0.47799594358483327,,0.001848764790427292,
0.53,0.53,0.47509211122761635,,0.001684187058491501,
0.54,0.54,0.47786159325307526,,0.001515005078283403,
0.55,0.55,0.47643106379680633,,0.0012551910840253296,
0.56,0.56,0.4762209858329946,,0.0012464757888792338,
0.57,0.57,0.48272842199636656,,0.0020894139622397133,
0.58,0.58,0.4843397876807884,,0.0029194253002128526,
0.59,0.59,0.4809827097076018,,0.003013139242375769,
0.6,0.6,0.48040795010508325,,0.003040457396995886,
0.61,0.61,0.4810362015293512,,0.0030443589031928014,
0.62,0.62,0.4775540391954642,,0.0030686575192688382,
0.63,0.63,0.4773693426574196,,0.0027970153348717617,
0.64,0.64,0.4751804363132271,,0.003084524710120705,
0.65,0.65,0.476487055787431,,0.0030789350461591612,
0.66,0.66,0.48213874132814144,,0.0030039787144207084,
0.67,0.67,0.4851673023118502,,0.0033456914490401952,
0.68,0.68,0.48466800079033556,,0.0033935396970131964,
0.69,0.69,0.48166518683414006,,0.0034200419588344675,
0.7,0.7,0.4769344933446035,,0.0035661633965435625,
0.71,0.71,0.4751754538120795,,0.0038168698187015394,
0.72,0.72,0.4737505675743527,,0.0041755321681056605,
0.73,0.73,0.4673809310918848,,0.005541350172406831,
0.74,0.74,0.46241576991590055,,0.0073882582935506725,
0.75,0.75,0.45969855414677807,,0.009116596889189135,
0.76,0.76,0.44922542825207334,,0.011768289710897458,
0.77,0.77,0.4433351287064104,,0.013690854225364407,
0.78,0.78,0.4359477175612526,,0.015431145659983606,
0.79,0.79,0.4357703570167342,,0.01593206407140823,
0.8,0.8,0.43606737760246833,,0.01576564679720147,
0.81,0.81,0.4359739725807596,,0.014720348472058017,
0.82,0.82,0.4407851230541014,,0.012290410381719621,
0.83,0.83,0.4416567853839521,,0.009938653731036208,
0.84,0.84,0.4452046540615703,,0.0076354147502768945,
0.85,0.85,0.45074526807620824,,0.005641943343295141,
0.86,0.86,0.4470600434444043,,0.005345006673256092,
0.87,0.87,0.4440818035821354,,0.005382384139797757,
0.88,0.88,0.4410224855774221,,0.005047417445958573,
0.89,0.89,0.44327883757121717,,0.004581702914589295,
0.9,0.9,0.44317032650703675,,0.003968047345134384,
0.91,0.91,0.44207583985572446,,0.0030883017881736747,
0.92,0.92,0.4333277591341248,,0.004502692044509072,
0.93,0.93,0.440939915683036,,0.004534917168943064,
0.94,0.94,0.4386280801147744,,0.0046691685919751326,
0.95,0.95,0.43466368830397945,,0.004237636360814797,
0.96,0.96,0.43668118241065673,,0.0037879766843605476,
0.97,0.97,0.42937669313745186,,0.004683823119210377,
0.98,0.98,0.43245526248748517,,0.0049118391975001285,
0.99,0.99,0.4335281806257849,,0.004585285298003696,
1.0,1.0,0.4271034044564315,,0.004792585091285785,
