time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.01,0.01,0.757761360815814,0.8826945167780403,0.02474201119992482,0.03594090033184986
0.02,0.02,0.9269215369226241,0.9392807743341013,0.02474201119992482,0.03594090033184986
0.03,0.03,0.9414815781864141,0.9749714057599886,0.02474201119992482,0.03594090033184986
0.04,0.04,0.993291615695826,1.036860703594977,0.02474201119992482,0.03594090033184986
0.05,0.05,1.0137534245993283,1.0523158086910258,0.02474201119992482,0.03594090033184986
0.06,0.06,0.9566907180960318,1.0212055569114293,0.02474201119992482,0.03594090033184986
0.07,0.07,0.9572946010664283,1.0301012542713779,0.02474201119992482,0.03594090033184986
0.08,0.08,0.9735766991042152,1.0521159574048866,0.02474201119992482,0.03594090033184986
0.09,0.09,0.9708264861106064,1.0430945135701832,0.02474201119992482,0.03594090033184986
0.1,0.1,0.9698589077340463,1.0241290251087158,0.02474201119992482,0.03594090033184986
0.11,0.11,0.978052439876893,1.0283196728579687,0.02474201119992482,0.03594090033184986
0.12,0.12,0.97307873197226,1.0278619130080366,0.020051800042458316,0.021971862707915884
0.13,0.13,0.9792636253294301,1.0409589899166407,0.016791449849780107,0.011157851203113012
0.14,0.14,0.9566488888036251,1.0344627726248274,0.01673469764336792,0.01115581426678066
0.15,0.15,0.9584228689800821,1.023485242352478,0.009161402261436658,0.009977903196340017
0.16,0.16,0.9589798917234184,1.0033017614845736,0.008889432248275368,0.01329818935544423
0.17,0.17,0.9356250801583038,0.9970787704842766,0.013251620868706352,0.01705561396588114
0.18,0.18,0.936263356944088,0.9969586809593118,0.01572611347316915,0.017122203882233178
0.19,0.19,0.9319399855353873,0.9901067934602735,0.017879545201407953,0.018031645484249938
0.2,0.2,0.9282552901774118,0.9844802554894054,0.019529473096304317,0.020410546800149785
0.21,0.21,0.9455815352833894,0.9879026508265241,0.01762883944769832,0.020968268685113534
0.22,0.22,0.9429258343115576,1.0011446648515676,0.015804217823175017,0.019925942601805212
0.23,0.23,0.9376510961402145,1.007493835704226,0.011322399703640278,0.015778671772931643
0.24,0.24,0.9283389961450909,1.006793566885817,0.011131866604402955,0.011395849582668328
0.25,0.25,0.9200453698247507,0.9968303265737942,0.010838955988047851,0.007814135271791596
0.26,0.26,0.926935738599724,1.0055606571286588,0.007779460411610246,0.008039236927564752
0.27,0.27,0.9180157728781432,1.0112338845977924,0.009091223805840825,0.009140319661439352
0.28,0.28,0.9056787573840128,1.008451437058379,0.012019371666479586,0.0095876015597761
0.29,0.29,0.9001652723264041,0.9962518525817882,0.014879474002585675,0.009065797753202902
0.3,0.3,0.8963168542026758,1.001686417789289,0.017402629061796838,0.0070784068286727985
0.31,0.31,0.8817965774087273,0.9963370374132099,0.019436945059184457,0.005492467011450927
0.32,0.32,0.8783046983804411,0.9925876458043486,0.020141098018693952,0.006430914368020481
0.33,0.33,0.8707863433206595,0.9748024476563485,0.020781224681218756,0.01051960435912795
0.34,0.34,0.8689543410001115,0.972707010021926,0.021103395392714604,0.012970051444257192
0.35,0.35,0.8647982300965769,0.9677825662917386,0.02153980456121739,0.015650792062631827
0.36,0.36,0.849470765934602,0.9837798179379138,0.02117660973351257,0.015176754569890155
0.37,0.37,0.8714524706199251,0.9913246890421987,0.017532177574225517,0.013360899233455702
0.38,0.38,0.8973423842557219,1.0079301747931095,0.016262904306409264,0.013275463794454516
0.39,0.39,0.90582248025941,1.0171063237031988,0.017193738303201905,0.015986417993604007
0.4,0.4,0.921072714988587,1.0330686838638274,0.021328407535511885,0.02076858965682025
0.41,0.41,0.91590185178391,1.0438564479971832,0.024029273368477114,0.02616372020739092
0.42,0.42,0.9145013919246109,1.0337672846890993,0.02568019839261502,0.028285366840801372
0.43,0.43,0.925169749114609,1.0283101789833893,0.027332638361860447,0.027489830413800844
0.44,0.44,0.9320526171575049,1.0248180408392351,0.028315318693695447,0.024879119960249496
0.45,0.45,0.9368360177530942,1.0344791758393923,0.02758702991291433,0.01977474215919322
0.46,0.46,0.9484964024970823,1.0458728825312962,0.021829151003747913,0.016702216498173147
0.47,0.47,0.9572684915360902,1.0479150420890355,0.018625981877744606,0.012746585077101903
0.48,0.48,0.9632964877614227,1.0496715832874945,0.019235795734967958,0.010775385663695968
0.49,0.49,0.9562039847480871,1.0616054738288616,0.018174063690740986,0.01133199919978831
0.5,0.5,0.9596253315354705,1.061885393040025,0.01848753314888935,0.012841869054888684
0.51,0.51,0.9522352113299144,1.0554986223884526,0.016482677780599878,0.013420841815890818
0.52,0.52,0.9323948485094591,1.048042140618292,0.013569798051506533,0.012916001072123087
0.53,0.53,0.950718767928572,1.046789141566388,0.011362991791294448,0.01136261389194247
0.54,0.54,0.9758448776718627,1.0584075575527105,0.01252265355357816,0.008452885512350827
0.55,0.55,0.9875203651290083,1.0689787224364078,0.015111580249150913,0.007980420808658056
0.56,0.56,1.0021426904352182,1.0872276274702184,0.01996393570552624,0.012479275568190833
0.57,0.57,0.9885254356116933,1.082905209667549,0.021246430822495537,0.013966569168387658
0.58,0.58,0.945355989527352,1.0474694544057688,0.022310697485744345,0.01419973758272192
0.59,0.59,0.9552629834931883,1.0489969229989924,0.022354126794269714,0.014775043673671067
0.6,0.6,0.9528653568833045,1.0404152587681639,0.022633924073838133,0.01607363031543535
0.61,0.61,0.9590521361555778,1.0295203084387186,0.02233125997695897,0.01852080478405292
