time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.010000000000000009,0.010000000000000009,0.19900672980862316,0.07802433370286209,0.08193217860800849,0.11113936293839372
0.020000000000000018,0.020000000000000018,0.07165570931508511,-0.020867468361550453,0.08193217860800849,0.11113936293839372
0.030000000000000027,0.030000000000000027,-0.10846712025522301,-0.08183833509517466,0.08193217860800849,0.11113936293839372
0.040000000000000036,0.040000000000000036,-0.10308425279428389,-0.05496862985434839,0.08193217860800849,0.11113936293839372
0.050000000000000044,0.050000000000000044,-0.09321093801087899,-0.0771447190995814,0.08193217860800849,0.11113936293839372
0.06000000000000005,0.06000000000000005,-0.0672714247133345,0.019553015346803454,0.08193217860800849,0.11113936293839372
0.06999999999999995,0.06999999999999995,-0.10734529844277009,0.03504833341189522,0.08193217860800849,0.11113936293839372
0.07999999999999996,0.07999999999999996,-0.1094821820499458,0.012947327410305564,0.08193217860800849,0.11113936293839372
0.08999999999999997,0.08999999999999997,-0.023077396736522166,0.14271995617309005,0.08193217860800849,0.11113936293839372
0.09999999999999998,0.09999999999999998,0.023834507525324546,0.16722606433438553,0.08193217860800849,0.11113936293839372
0.10999999999999999,0.10999999999999999,0.10828592804270765,0.2448888134485661,0.08193217860800849,0.11113936293839372
0.12,0.12,0.18016241129814198,0.3218806729448356,0.10296719704766286,0.1398508399224877
0.13,0.13,0.18449757103317732,0.3091983503457572,0.11863544126674186,0.1462583934464839
0.14,0.14,0.1908189962290646,0.26333286899679564,0.12658340738094592,0.14036828498272164
0.15000000000000002,0.15000000000000002,0.1555422494811697,0.22840473003643624,0.12438226920580804,0.11843130716220637
0.16000000000000003,0.16000000000000003,0.17512353289934254,0.2207837970887073,0.12180255217861921,0.10557248965694781
0.17000000000000004,0.17000000000000004,0.21334750030606706,0.2264664163032284,0.10919381407092546,0.0895594800049597
0.18000000000000005,0.18000000000000005,0.20563076416849202,0.211443150432063,0.08056224244255059,0.05569540006567123
0.18999999999999995,0.18999999999999995,0.23050182595287277,0.20619536327565016,0.06042454542720131,0.04714320947249924
0.19999999999999996,0.19999999999999996,0.20309863380285734,0.18967643995649905,0.03421201782697441,0.04370247899692675
0.20999999999999996,0.20999999999999996,0.17874928360130404,0.17235438156561536,0.021689267703731505,0.04891959611289669
0.21999999999999997,0.21999999999999997,0.14506718805302113,0.1187415183246459,0.026152274416506856,0.05095603199333887
0.22999999999999998,0.22999999999999998,0.11329173263671818,0.07251305904570172,0.03535748105738275,0.056798644305970654
0.24,0.24,0.08688030177963618,0.01771504757582956,0.04589541253783455,0.07287222985240412
