time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.01,0.01,,-8.207355172063897,,0.04808920484454057
0.02,0.02,,-8.173018770112144,,0.04808920484454057
0.03,0.03,,-8.140085032278334,,0.04808920484454057
0.04,0.04,,-8.100329791184604,,0.04808920484454057
0.05,0.05,,-8.035477744408224,,0.04808920484454057
0.06,0.06,,-8.037234329154805,,0.04808920484454057
0.07,0.07,,-8.044581911091573,,0.04808920484454057
0.08,0.08,,-8.052696581683003,,0.04808920484454057
0.09,0.09,,-8.059139066386303,,0.04808920484454057
0.1,0.1,,-8.045165697563792,,0.04808920484454057
0.11,0.11,,-8.046727133573464,,0.04808920484454057
0.12,0.12,,-8.053683838952205,,0.03310719020274305
0.13,0.13,,-8.061177249415755,,0.018464798339277694
0.14,0.14,,-8.066705015052886,,0.01024683800922612
0.15,0.15,,-8.058877499251306,,0.009104480383851943
0.16,0.16,,-8.052254349124947,,0.007359911547902396
0.17,0.17,,-8.046529324384133,,0.0071012776924988695
0.18,0.18,,-8.048289476417086,,0.00734413970016721
0.19,0.19,,-8.048663806714085,,0.007253188471226573
0.2,0.2,,-8.058950494197505,,0.006942784390768597
0.21,0.21,,-8.058369251045505,,0.006516095696431641
0.22,0.22,,-8.05762078410849,,0.0065231698364429155
0.23,0.23,,-8.062385809741716,,0.0066450795734619775
0.24,0.24,,-8.063509645943457,,0.006122133905601328
0.25,0.25,,-8.064873683923496,,0.00674658393121039
0.26,0.26,,-8.057945372199574,,0.006620815616815317
0.27,0.27,,-8.04510294605132,,0.006875088888272889
0.28,0.28,,-8.034807080881503,,0.009500363116162995
0.29,0.29,,-8.028229241278401,,0.012720020712712918
0.3,0.3,,-8.030992496470278,,0.014286669266504869
0.31,0.31,,-8.035028432416546,,0.014736624409375143
0.32,0.32,,-8.036224150334654,,0.014745857505510761
0.33,0.33,,-8.024355027974579,,0.0149275458336944
0.34,0.34,,-8.025920656591598,,0.013614132427961646
0.35,0.35,,-8.035638252023466,,0.00992390975100128
0.36,0.36,,-8.045446369726077,,0.007180050954870063
0.37,0.37,,-8.056752485110149,,0.009665185488098315
0.38,0.38,,-8.06186217734103,,0.012783312825645233
0.39,0.39,,-8.064331391308016,,0.014662922393368201
0.4,0.4,,-8.057223544994496,,0.014888056019026022
0.41,0.41,,-8.053753613641861,,0.014772527442930785
0.42,0.42,,-8.037952513202164,,0.014653111261935307
0.43,0.43,,-8.021099458782828,,0.015220608536172506
0.44,0.44,,-8.0148290161054,,0.017130566359537466
0.45,0.45,,-8.024400067928918,,0.018143546168491485
0.46,0.46,,-8.041100902305526,,0.01815084040410442
0.47,0.47,,-8.058598035566417,,0.018311151294858753
0.48,0.48,,-8.071935937632592,,0.01966007126015069
0.49,0.49,,-8.071649876085429,,0.020593452878267696
0.5,0.5,,-8.067283321605133,,0.021470154575732394
0.51,0.51,,-8.057923049594386,,0.021671383104943837
0.52,0.52,,-8.046488588977347,,0.021456592515276453
0.53,0.53,,-8.049732112544492,,0.01934400250336745
0.54,0.54,,-8.042558061314397,,0.015229185135353212
0.55,0.55,,-8.033454472541237,,0.01349980220773
0.56,0.56,,-8.026744063670616,,0.015628212728534825
0.57,0.57,,-8.017199469228219,,0.018994295263237038
0.58,0.58,,-8.011458210970142,,0.02028619991921407
0.59,0.59,,-8.016543656546448,,0.01891063426418989
0.6,0.6,,-8.019793116912679,,0.0162143039377485
0.61,0.61,,-8.024351345999712,,0.013550919187465815
0.62,0.62,,-8.046733710984943,,0.013586581038773747
0.63,0.63,,-8.069619565756932,,0.01778772704179695
0.64,0.64,,-8.089585842807718,,0.025689827901729106
0.65,0.65,,-8.095492362769019,,0.03187429517020838
0.66,0.66,,-8.092995142450167,,0.03512741783632097
0.67,0.67,,-8.094351626307532,,0.03598111271452772
0.68,0.68,,-8.09983708659719,,0.03462827710997177
0.69,0.69,,-8.112908448951988,,0.03303881145422854
0.7,0.7,,-8.12627299510676,,0.030484313004239382
0.71,0.71,,-8.141286539079235,,0.026741422340756535
