time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.010000000000000009,0.010000000000000009,0.13715728567721877,0.030205646493557187,0.025649397111581995
0.020000000000000018,0.020000000000000018,-0.021815681962574395,0.0223207677527442,0.025649397111581995
0.030000000000000027,0.030000000000000027,-0.04402840491048627,0.018245040721196315,0.025649397111581995
0.040000000000000036,0.040000000000000036,-0.05279639521168985,0.01594688609423834,0.025649397111581995
0.050000000000000044,0.050000000000000044,-0.04259965913167974,0.014190815056675452,0.025649397111581995
0.06000000000000005,0.06000000000000005,-0.005597144513419228,0.01343553896701677,0.025649397111581995
0.06999999999999995,0.06999999999999995,0.010251220755890009,0.01325700705706002,0.025649397111581995
0.07999999999999996,0.07999999999999996,0.016558706224613966,0.01218331052318141,0.025649397111581995
0.08999999999999997,0.08999999999999997,0.002758997663492287,0.011554601612965957,0.025649397111581995
0.09999999999999998,0.09999999999999998,0.010188520396752882,0.011016979562579896,0.025649397111581995
0.10999999999999999,0.10999999999999999,-0.00010609215332768932,0.010426087074181425,0.025649397111581995
0.12,0.12,0.009563631198501015,0.010002819256451103,0.026323412742526274
0.13,0.13,0.017558425760548592,0.009606886878502098,0.024510514395602152
0.14,0.14,0.015862034535189255,0.009190013136875222,0.017855998164615115
0.15000000000000002,0.15000000000000002,0.019095778764731907,0.008794568192227363,0.008258825129695814
0.16000000000000003,0.16000000000000003,0.0221007983384871,0.008524285681034003,0.007162635658271897
0.17000000000000004,0.17000000000000004,0.009174088736009051,0.00831538053417974,0.007206225619060813
0.18000000000000005,0.18000000000000005,0.01261279706606305,0.008057236379507931,0.007052013074785493
0.18999999999999995,0.18999999999999995,0.012646896246741271,0.007830255377740439,0.006282061133648335
0.19999999999999996,0.19999999999999996,0.016729599421816392,0.007621278140080012,0.0063123363804619016
0.20999999999999996,0.20999999999999996,0.01058198149158579,0.007474793195117701,0.004346994483857017
0.21999999999999997,0.21999999999999997,0.014255151490297687,0.007268157347843086,0.003981757398115064
0.22999999999999998,0.22999999999999998,0.012786047573081608,0.0071291150871709225,0.0039349918765144406
0.24,0.24,0.008666614417463015,0.007040451195759338,0.004314955487649182
0.25,0.25,0.005290358545572125,0.006921628621038784,0.004650846447544862
0.26,0.26,-0.011464606007979626,0.006857654383282499,0.00790985128832862
0.27,0.27,-0.013212732649367122,0.00674055478331197,0.010604381511915655
0.28,0.28,-0.01908953128887904,0.006650834592012038,0.013139034300507233
0.29000000000000004,0.29000000000000004,-0.01908039466740857,0.006542045648390336,0.014503446208326878
0.30000000000000004,0.30000000000000004,-0.020207332478300904,0.0064820872238077285,0.014626939280265342
0.31000000000000005,0.31000000000000005,-0.02517521767622616,0.006442515895820717,0.015254850261065319
0.31999999999999995,0.31999999999999995,-0.027022964682007312,0.006334910602858511,0.014514352992806893
0.32999999999999996,0.32999999999999996,-0.024218557778959073,0.006238716034062066,0.012378508574370846
0.33999999999999997,0.33999999999999997,-0.024097020345713052,0.006152007600534933,0.009566968530668431
0.35,0.35,-0.01752990858687744,0.006102980577195023,0.005134902485148276
0.36,0.36,-0.014404284332452564,0.006026492678830924,0.004645837017154858
0.37,0.37,-0.014002104404602471,0.005941317291735769,0.004514940250027941
0.38,0.38,-0.015041026386799298,0.00586227618697202,0.004824639061613676
0.39,0.39,-0.01608915224982411,0.0058432551466156115,0.004983467160004568
0.4,0.4,-0.018463947106393125,0.0057991506400623,0.004997283850006996
0.41000000000000003,0.41000000000000003,-0.017410757682053055,0.005755709592963009,0.004624875626774429
0.42000000000000004,0.42000000000000004,-0.018431938191707527,0.005688433035123463,0.0036228233508171525
0.43000000000000005,0.43000000000000005,-0.012606407910700411,0.005638304148422044,0.003237571695199344
0.43999999999999995,0.43999999999999995,-0.012859866998453234,0.005574899438755371,0.00221509090512288
0.44999999999999996,0.44999999999999996,-0.013389838136394432,0.005508594065256103,0.0022186314443464914
0.45999999999999996,0.45999999999999996,-0.013226761853600614,0.005469442088340611,0.0022994557959352883
0.47,0.47,-0.01443685489490812,0.0054199668415325,0.0022793173410052972
0.48,0.48,-0.01527793633693305,0.005369916311142917,0.002278762709604561
0.49,0.49,-0.015129495610087274,0.005309101699135187,0.002258176544005915
0.5,0.5,-0.017074301050999767,0.005254066700618943,0.002064187916355316
0.51,0.51,-0.01579561710509659,0.005204847453365815,0.0019107267588184126
0.52,0.52,-0.0154645390052451,0.005156410851983576,0.0014668143716471335
0.53,0.53,-0.01655145566147595,0.005102601992855481,0.0014229827417583767
0.54,0.54,-0.02047332814983633,0.005064944883070754,0.0020820020859846433
0.55,0.55,-0.024906977530077284,0.005019029163989805,0.003425298920060108
