time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,-14.793625561668547,0.05419792333866984,0.04106925195448821
0.02,0.02,-14.812588379280001,0.03742095103684172,0.04106925195448821
0.03,0.03,-14.818619082213086,0.02932259710876981,0.04106925195448821
0.04,0.04,-14.808668061824143,0.025611109217080655,0.04106925195448821
0.05,0.05,-14.788874559536715,0.02276386801279193,0.04106925195448821
0.06,0.06,-14.77397998428511,0.020454983413685544,0.04106925195448821
0.07,0.07,-14.746980998554076,0.018480664364851466,0.04106925195448821
0.08,0.08,-14.722836739608095,0.01728688035421056,0.04106925195448821
0.09,0.09,-14.718322172501109,0.0161376408987657,0.04106925195448821
0.1,0.1,-14.724525662154036,0.015205952611553783,0.04106925195448821
0.11,0.11,-14.725350229510711,0.01466686845388998,0.04106925195448821
0.12,0.12,-14.722659165304396,0.014031148147908198,0.039062732816069236
0.13,0.13,-14.739459579940112,0.013433791212323494,0.03216882102971251
0.14,0.14,-14.728093103682259,0.012982456669157509,0.024141920478437946
0.15,0.15,-14.721627746717944,0.012759977682973418,0.017068996797707604
0.16,0.16,-14.708393141273442,0.012402982554061259,0.010735544744561403
0.17,0.17,-14.695949527798263,0.012053488874278493,0.011651413092580776
0.18,0.18,-14.695598065431444,0.011685628462020443,0.014040925503301419
0.19,0.19,-14.697123311309289,0.011468629746805986,0.015509960461658154
0.2,0.2,-14.697872644868413,0.011229014993875089,0.016136224921995873
0.21,0.21,-14.7026443058596,0.010921570469587166,0.015833203610418255
0.22,0.22,-14.714713206026316,0.010666455984779076,0.015372523018012669
0.23,0.23,-14.727123728703722,0.010413750379907378,0.013083519140023137
0.24,0.24,-14.730504600474436,0.010137480118746095,0.013492143081972026
0.25,0.25,-14.736160440740843,0.009923039798582996,0.01560251053337748
0.26,0.26,-14.735312068672677,0.009705987225200706,0.01739684376177634
0.27,0.27,-14.735136817957663,0.009542573602143571,0.01746768453607041
0.28,0.28,-14.734580581766796,0.00933965839878171,0.016425192013524038
0.29,0.29,-14.733083699293278,0.009161305381236181,0.014400077030301873
0.3,0.3,-14.731080190715023,0.009025456395866131,0.010934697071798016
0.31,0.31,-14.727263336676497,0.008953930605862226,0.006424414003377804
0.32,0.32,-14.721545370449594,0.008901834944963567,0.004688153038308456
0.33,0.33,-14.718900552951213,0.008768388579481631,0.006012610441623553
0.34,0.34,-14.713717446668314,0.008646402055616545,0.007986291013630293
0.35,0.35,-14.717820978953318,0.008523723091177438,0.008180490705525801
0.36,0.36,-14.71827752835421,0.008383879678333015,0.007992677925890122
0.37,0.37,-14.721416452673944,0.00828311782304787,0.00722701370450247
0.38,0.38,-14.72416102949273,0.008147698687548156,0.006168613896292373
0.39,0.39,-14.72890284632769,0.008038932720100967,0.005493382145596137
0.4,0.4,-14.730274059737123,0.007927259981042486,0.005354519835402051
0.41,0.41,-14.731885252546236,0.007804550860657035,0.0059982405968217
0.42,0.42,-14.732357425712431,0.007674744975536377,0.006702119222384348
0.43,0.43,-14.734875589714765,0.007569285277910558,0.007290211701420317
0.44,0.44,-14.740978713704381,0.007482761346963136,0.007541876102880184
0.45,0.45,-14.74261416848512,0.0073857699114857215,0.007857764634873712
0.46,0.46,-14.74312948547787,0.00728179131335084,0.007456242469935108
0.47,0.47,-14.74404481253635,0.007173430079755261,0.006946398998156257
0.48,0.48,-14.738576689733351,0.007084961567617227,0.005768756771506961
0.49,0.49,-14.731388956976046,0.007008623308843118,0.005436325795465507
0.5,0.5,-14.730030418691248,0.006927087222776674,0.0054703209031837325
0.51,0.51,-14.725877207397199,0.0068502041690772265,0.006351933527301848
0.52,0.52,-14.723069021844815,0.006772133537261121,0.007569189062780119
0.53,0.53,-14.722307630599612,0.006690980018559088,0.00864384168608467
0.54,0.54,-14.724810361180625,0.00663257885727196,0.008746885798590722
0.55,0.55,-14.724880386097302,0.006566114530791437,0.008272416203465251
0.56,0.56,-14.720200141852786,0.006510104593916231,0.007631720128318664
0.57,0.57,-14.719407127688292,0.006460885412673505,0.005825619958719974
0.58,0.58,-14.722174999279737,0.006388374775264988,0.0038986326268686624
0.59,0.59,-14.725330763572643,0.006337632334401745,0.0030789944574736872
0.6,0.6,-14.73153139700951,0.006270617098262516,0.0034323059335042657
0.61,0.61,-14.73408195787,0.0062187873290963465,0.004691494201637168
0.62,0.62,-14.734731180385428,0.0061620906564593715,0.005583741304877422
0.63,0.63,-14.737953457048453,0.006108710363054341,0.006558101809350815
0.64,0.64,-14.738637081791163,0.006063099040765098,0.007336964805970565
0.65,0.65,-14.742633321923075,0.006008186665641864,0.008337755682717711
0.66,0.66,-14.743419341155706,0.005957589397503178,0.008331762655414084
0.67,0.67,-14.742289843896138,0.005901271742958764,0.0072601832993436435
0.68,0.68,-14.74310449881747,0.005853037136454436,0.005964146742280121
0.69,0.69,-14.745690246067074,0.005808397002820544,0.00474832775372064
0.7,0.7,-14.74712835580116,0.005760062520930645,0.004424427057786841
0.71,0.71,-14.749970593613863,0.005722567180364852,0.0045288983724257655
0.72,0.72,-14.75057297314441,0.0056888105003831315,0.0042498717553000435
0.73,0.73,-14.751433271876872,0.005661679058819528,0.004207155580021014
0.74,0.74,-14.752658197000752,0.005625558775155631,0.004001669423477915
0.75,0.75,-14.750916717643012,0.005579544674959263,0.0038780413168650954
0.76,0.76,-14.748142722740221,0.005533077522164273,0.0035718017974393453
0.77,0.77,-14.746942915490312,0.005500801731439244,0.0029700594308022625
0.78,0.78,-14.740894957272555,0.005473039211156588,0.0034691962911912546
0.79,0.79,-14.73936019188368,0.005435039667828203,0.004461322914090624
0.8,0.8,-14.738240428751814,0.005396445541422491,0.005397556405393042
0.81,0.81,-14.738192804200265,0.005354947074867842,0.0059163693325337535
0.82,0.82,-14.731493349695997,0.005327988497776606,0.007134158965907621
0.83,0.83,-14.725949876551237,0.0053036201272891395,0.008530273960319175
0.84,0.84,-14.724162709875387,0.0052687872658061805,0.009050380386109039
0.85,0.85,-14.718827375790877,0.0052420636969906665,0.009789650393130601
0.86,0.86,-14.716022671162092,0.0052108662645406,0.01033308223347832
0.87,0.87,-14.715654920892197,0.0051832414384927515,0.010041450152796842
0.88,0.88,-14.716752618063975,0.005159483251831362,0.009729119998439253
0.89,0.89,-14.71880298725748,0.005124846105782286,0.008832334185487565
0.9,0.9,-14.717774526342687,0.00510156337487616,0.007549492436805999
0.91,0.91,-14.717194729768556,0.005079860545151726,0.005217556404207159
0.92,0.92,-14.716766261106422,0.0050627112791906325,0.0034871310996545373
0.93,0.93,-14.720663087501821,0.005031181119995313,0.002558201081590288
0.94,0.94,-14.724241457091217,0.005001257425031038,0.002578423618183798
0.95,0.95,-14.725843761824754,0.004970319050793568,0.0035270660966653642
0.96,0.96,-14.728719227822408,0.004940607660436963,0.004498876110974562
0.97,0.97,-14.727964352015148,0.004910645652135425,0.00477977223825731
0.98,0.98,-14.730596190593989,0.004889068274494077,0.0052432126649760245
0.99,0.99,-14.732385798539232,0.004861925090496624,0.005805596002990051
1.0,1.0,-14.734348234190332,0.004836952165834387,0.00611991714673656
