time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.010000000000000009,0.010000000000000009,0.542896224810745,0.6758619418160983,0.021777437749369508,0.02227118658490003
0.020000000000000018,0.020000000000000018,0.3461396526033467,0.5390987499492079,0.021777437749369508,0.02227118658490003
0.030000000000000027,0.030000000000000027,0.3182775130487182,0.49589996175093937,0.021777437749369508,0.02227118658490003
0.040000000000000036,0.040000000000000036,0.3250115198060663,0.473337157752742,0.021777437749369508,0.02227118658490003
0.050000000000000044,0.050000000000000044,0.33362719072735936,0.47977764805665246,0.021777437749369508,0.02227118658490003
0.06000000000000005,0.06000000000000005,0.348190618342682,0.49151094264541706,0.021777437749369508,0.02227118658490003
0.06999999999999995,0.06999999999999995,0.3544535083474476,0.5127902612801539,0.021777437749369508,0.02227118658490003
0.07999999999999996,0.07999999999999996,0.35259317697838516,0.5011870338386315,0.021777437749369508,0.02227118658490003
0.08999999999999997,0.08999999999999997,0.3626164110086629,0.5127422466911717,0.021777437749369508,0.02227118658490003
0.09999999999999998,0.09999999999999998,0.3758523588190915,0.5254635179442124,0.021777437749369508,0.02227118658490003
0.10999999999999999,0.10999999999999999,0.38873330612057144,0.5345049822620772,0.021777437749369508,0.02227118658490003
0.12,0.12,0.4004201586716556,0.5433431938820106,0.02675258426917298,0.02298762591160242
0.13,0.13,0.40311147429523053,0.5412368682337111,0.026919502178555123,0.024931544613107717
0.14,0.14,0.4117874304909936,0.5519055362368451,0.02677574534941568,0.023895832649054947
0.15000000000000002,0.15000000000000002,0.4178895892587149,0.5559479246627972,0.026212709849298584,0.02190303030285248
0.16000000000000003,0.16000000000000003,0.41822234339411757,0.5539479731355423,0.025654651302219732,0.01939836199946458
0.17000000000000004,0.17000000000000004,0.4211945745065259,0.5547280583492452,0.024446565929111645,0.018999178926157694
0.18000000000000005,0.18000000000000005,0.4142934813491967,0.552140954155712,0.019838361237987188,0.014471198501351996
0.18999999999999995,0.18999999999999995,0.4176768018196137,0.5569587117017468,0.014900835764089964,0.010563356444509458
0.19999999999999996,0.19999999999999996,0.41289861848221693,0.5510025016566368,0.010174882502953272,0.007381122506564712
0.20999999999999996,0.20999999999999996,0.4141123987259115,0.5489580132615759,0.006669772220177735,0.005194133415524018
0.21999999999999997,0.21999999999999997,0.41532023840170545,0.5499398243552472,0.004949905867050046,0.0044812324740087705
0.22999999999999998,0.22999999999999998,0.40104970203704027,0.5408541007495286,0.005496690092462522,0.004580840145578172
0.24,0.24,0.3929009389223512,0.533647643878853,0.008776978352650679,0.007296241663370195
0.25,0.25,0.37814773380280314,0.5243492057131532,0.013706639935155127,0.0104881348784826
0.26,0.26,0.3692238071784197,0.518245137422754,0.017971774846371726,0.013401111146282006
0.27,0.27,0.3651630163748176,0.5127399073014701,0.020466534741514913,0.01572349378627032
0.28,0.28,0.3514029590440761,0.5040986477110802,0.024244339481558956,0.018343886233087667
0.29000000000000004,0.29000000000000004,0.3475561823468558,0.49908151358747804,0.026001822320762136,0.019421900746550518
0.30000000000000004,0.30000000000000004,0.3442355492260034,0.49336125979768153,0.026804335907862457,0.02045860348118489
0.31000000000000005,0.31000000000000005,0.3422184282819705,0.49121443005853566,0.025631647626333822,0.020318292842217357
0.31999999999999995,0.31999999999999995,0.3265294690067272,0.48457634478769457,0.023777681984147116,0.018921629125526827
0.32999999999999996,0.32999999999999996,0.3142311077141871,0.4774421304672881,0.023721403780395372,0.018122060925142937
0.33999999999999997,0.33999999999999997,0.30390326852279875,0.46939310429074677,0.02384983909344924,0.017781038570926704
0.35,0.35,0.3009414517825884,0.464593562261092,0.024155856084330036,0.017777678344540297
0.36,0.36,0.2979436346778017,0.45945197548017863,0.023955943377430514,0.01766206319628141
0.37,0.37,0.29534452616607804,0.4555766298313161,0.022509383736472467,0.017143387745692698
0.38,0.38,0.29136119177219766,0.4505051433666276,0.021922761609145747,0.017107708243424242
0.39,0.39,0.2829734240588245,0.4444865898757313,0.021235250380766582,0.017109768769854674
0.4,0.4,0.2684161030820594,0.4363683176444429,0.02117621883958645,0.017600777593288847
0.41000000000000003,0.41000000000000003,0.26248236218373305,0.42915045585482753,0.01945315080751828,0.017630209009918286
0.42000000000000004,0.42000000000000004,0.2521180583419932,0.42253681119777353,0.02002626853708051,0.017823036289546235
0.43000000000000005,0.43000000000000005,0.24271013625113316,0.41622187780717246,0.021893484295079525,0.018222150620721515
0.43999999999999995,0.43999999999999995,0.23861465296022874,0.4115125455294053,0.023583096730387568,0.018737757266084794
0.44999999999999996,0.44999999999999996,0.2232159487905861,0.40352218277156787,0.026128380992404755,0.019423751574882443
0.45999999999999996,0.45999999999999996,0.2043530159603631,0.3962143728727604,0.029735957382891632,0.020112663773361836
0.47,0.47,0.19225210187062508,0.3912800188221584,0.03239309572963536,0.020100703319710308
0.48,0.48,0.17470007480628955,0.3856476914092572,0.03507738335756859,0.01968795381036682
0.49,0.49,0.16446787521760006,0.37939353473603443,0.03674125952638411,0.019128741364652757
0.5,0.5,0.16218210932515342,0.3755262828036585,0.037290450789393595,0.01847997437435748
0.51,0.51,0.14495230854033747,0.3681603991874115,0.038024171558156475,0.018257010926173982
0.52,0.52,0.1403584707700053,0.3627565544319398,0.037408619979240054,0.018024828086050743
0.53,0.53,0.13598062813338158,0.3577087507382018,0.03548862387656897,0.017709189069166766
0.54,0.54,0.13353709840719447,0.3539696721553688,0.030833430020314526,0.01680289807476779
0.55,0.55,0.1325687445233148,0.3508751084625617,0.025535727743991776,0.015940709786329915
0.56,0.56,0.12800356701613017,0.34636676545976125,0.021392240465799083,0.015364033290894696
0.5700000000000001,0.5700000000000001,0.1210213692102418,0.3404837233642963,0.017619586715586777,0.01489655075056054
0.5800000000000001,0.5800000000000001,0.11417948624062317,0.334525030849965,0.016150603052790664,0.014683919085217295
0.5900000000000001,0.5900000000000001,0.11076157735224387,0.33003742481148224,0.015169427426563575,0.014606517572229243
0.6,0.6,0.10665229780288038,0.3255394238760989,0.013053601766928494,0.014224613823432238
0.61,0.61,0.10606374935103718,0.3229355410217709,0.012836334634727475,0.013951058720497754
0.62,0.62,0.10625377345024471,0.3232052280611267,0.01220107091588108,0.013160479702858168
0.63,0.63,0.1068021893559684,0.32035716893382665,0.011276378615597864,0.012402002537448763
0.64,0.64,0.10619600452691526,0.318649084582576,0.009945299629523997,0.011328395391406185
0.65,0.65,0.10634371261806476,0.3166871600182667,0.007654868142095901,0.009822237558750974
0.6599999999999999,0.6599999999999999,0.10542830703568895,0.31341210309076317,0.005040010437051225,0.008347701486592606
0.6699999999999999,0.6699999999999999,0.10637753745315236,0.31330734317646797,0.002762119824314145,0.006892985286053994
0.6799999999999999,0.6799999999999999,0.10364295792926449,0.3099059884370402,0.0017621549240491169,0.0062341192847505
0.69,0.69,0.10213576707665377,0.3065333278673485,0.0015117059491885538,0.0062102227305368555
0.7,0.7,0.09965618348839511,0.3031666115157337,0.0023511049938848027,0.006813960501438269
0.71,0.71,0.09767796599910576,0.300786408311853,0.0032206481162789283,0.007451417794009196
0.72,0.72,0.09827323710796004,0.2992195903701492,0.0035826995858516454,0.007518836106673781
0.73,0.73,0.09922489862051427,0.2984926167236366,0.003549879538603204,0.007416148550989218
0.74,0.74,0.09577049795617261,0.2949580307716124,0.003859776621859228,0.007426049590767865
0.75,0.75,0.09358526313680011,0.2920155593862943,0.004160502220381758,0.007448893431434919
0.76,0.76,0.09206589281319634,0.29008862658107654,0.0044240934043050266,0.007539912309162138
0.77,0.77,0.08962560768720201,0.28773096715861324,0.00442487213917818,0.007172699412552752
0.78,0.78,0.08750976668887396,0.28489844717131413,0.0047313814823913515,0.007030741795323365
0.79,0.79,0.0872014076543136,0.283188047802134,0.004779258497602225,0.006942030157363878
0.8,0.8,0.08889266784944935,0.28380218362576665,0.0045868235983994535,0.006625453225924577
0.81,0.81,0.08365019859480748,0.28074884413327006,0.0051068947612845205,0.006540408727170614
0.8200000000000001,0.8200000000000001,0.08490901150180016,0.2810746065353818,0.004905374343322923,0.006047073897915393
0.83,0.83,0.08356406675075793,0.277866605746643,0.004163172995225281,0.005444336699033041
0.84,0.84,0.08356091502047276,0.2766042614481013,0.003604749989049893,0.005030981006054338
0.85,0.85,0.08336997987324087,0.27567835232130333,0.0030849148553136283,0.004709700900925784
0.86,0.86,0.08450270053612119,0.2750167287643818,0.002402688357689225,0.0042859269550777086
0.87,0.87,0.08492231099945227,0.2756232416753796,0.0019646178179036863,0.0037424752232347396
0.88,0.88,0.0860716433310483,0.2769633838348086,0.0018251121355946605,0.0032703778434842153
0.89,0.89,0.08587802375849454,0.2758585079595342,0.0016963881548628548,0.0029473491048443413
0.9,0.9,0.08708412147468596,0.2758315322667524,0.001270074237965217,0.0021511964584965877
0.91,0.91,0.08604509696527798,0.2747837910740548,0.001265163277977713,0.0018396499757817103
0.92,0.92,0.08479392462173652,0.2726302090352049,0.0012665125410278762,0.0014096750180683888
0.9299999999999999,0.9299999999999999,0.08442114559904183,0.2725908197620175,0.0011865784639501823,0.0014878316731142239
0.94,0.94,0.08073520118952475,0.27023052872954656,0.0017750761617427737,0.0020561478958475
0.95,0.95,0.07881274459612513,0.26802280096820236,0.0025803360961368735,0.0028493981802774062
0.96,0.96,0.07650543853857446,0.2653898964295658,0.0035694475918205243,0.0038324638288826387
0.97,0.97,0.07719069382064485,0.26484684554386767,0.004039969172567287,0.004418353698570168
0.98,0.98,0.07828996230462408,0.26449752573749685,0.004079140944848772,0.0045301347196522335
0.99,0.99,0.07663203205802262,0.26225325178379233,0.004143685169600294,0.004768181400787167
1.0,1.0,0.07367457217931292,0.2598581430572601,0.00414412088410373,0.004937949360988471
