time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,0.37667277141007055,0.02410307659710561,0.016655448131411007
0.02,0.02,0.4085361084610507,0.016041951234814753,0.016655448131411007
0.03,0.03,0.4211708041585816,0.012792145320361279,0.016655448131411007
0.04,0.04,0.4262595548083581,0.010829206012884533,0.016655448131411007
0.05,0.05,0.4320802837976765,0.009758617042729007,0.016655448131411007
0.06,0.06,0.43654584800593055,0.008925311742272922,0.016655448131411007
0.07,0.07,0.4428887253558864,0.008216763439039779,0.016655448131411007
0.08,0.08,0.44866782513410114,0.007587573844773333,0.016655448131411007
0.09,0.09,0.45623341885948604,0.007153674110916632,0.016655448131411007
0.1,0.1,0.457172770707446,0.006784558435407523,0.016655448131411007
0.11,0.11,0.4563304840817486,0.006414943679718655,0.016655448131411007
0.12,0.12,0.45435400818267624,0.006171696266157268,0.01346643995131552
0.13,0.13,0.45574104284873257,0.0060096916350814425,0.011482526161049162
0.14,0.14,0.46165095252458266,0.005781860306446481,0.00984456332391644
0.15,0.15,0.4651977708607622,0.005607431649519516,0.008572485406789803
0.16,0.16,0.4639641119212983,0.005402468311613333,0.0067450113034662525
0.17,0.17,0.464283926971346,0.005227950049432223,0.005280787135415489
0.18,0.18,0.45662200611050174,0.005122111517487956,0.004133088049329758
0.19,0.19,0.45581174040302463,0.004996903117671996,0.004168209848830502
0.2,0.2,0.45622551119515325,0.004861991504977565,0.004227540752849987
0.21,0.21,0.46012261824271866,0.004815467648275272,0.004128587859539662
0.22,0.22,0.46400199433764466,0.004813057970020181,0.003942163299700166
0.23,0.23,0.4673503502042346,0.004806825845122977,0.004134786909811513
0.24,0.24,0.47033928236073835,0.004813172811888332,0.004989190678738371
0.25,0.25,0.46979682616926893,0.004795408340692669,0.005465780562651211
0.26,0.26,0.46969025085454824,0.004790361433586596,0.005879537951002213
0.27,0.27,0.47173294259575954,0.004803385449431538,0.006445189882762616
0.28,0.28,0.4699718005378306,0.00485079093602949,0.006080465305227252
0.29,0.29,0.4693324100841538,0.004820132063310437,0.005111811294801848
0.3,0.3,0.4692310692633904,0.004820083904375275,0.0035100549313112706
0.31,0.31,0.46795683047511005,0.004841293721720809,0.0021144049211540457
0.32,0.32,0.469552638315631,0.004811894566726826,0.0012084270694239893
0.33,0.33,0.46921574064496774,0.004762511050787383,0.0009586748299156994
0.34,0.34,0.4679814879776681,0.004783974456227511,0.001063287358098098
0.35,0.35,0.46373372994057926,0.0047646654265254525,0.0020818922535225277
0.36,0.36,0.46364394708176476,0.004765987198015104,0.0026167708965818535
0.37,0.37,0.4624635022707758,0.0047770751591357016,0.0028696603546860423
0.38,0.38,0.4669461951534222,0.004760580557764655,0.002712852245004396
0.39,0.39,0.46687872528347935,0.004738379989825917,0.002587080338050126
0.4,0.4,0.4654222015644744,0.004765137199892814,0.00246018475911765
0.41,0.41,0.4664026445647533,0.004762945535164075,0.0023977673851148192
0.42,0.42,0.46116660095493384,0.004774872588512917,0.0025649312083345773
0.43,0.43,0.45656456837752785,0.004795108970437554,0.003437411106726506
0.44,0.44,0.45602589669144006,0.004801126161178656,0.003981353403632402
0.45,0.45,0.45552744319352295,0.0048104226463175845,0.004594595855530484
0.46,0.46,0.4524576089823703,0.0047925548691279945,0.005458578019095969
0.47,0.47,0.44982804890772793,0.00477794994112944,0.006450705387672318
0.48,0.48,0.44779768126778763,0.00474915659094757,0.006894748155794866
0.49,0.49,0.44276974919616063,0.0047804917045846124,0.007553830922374277
0.5,0.5,0.44093405563216403,0.004782932762442381,0.007903665891646077
0.51,0.51,0.44532132361183313,0.0047861529587808265,0.006623895225955704
0.52,0.52,0.4430883180949618,0.004832884753980024,0.005921954934484416
0.53,0.53,0.43912081699359856,0.004875302116866461,0.006024680321073382
0.54,0.54,0.43542273633777273,0.0048716651465400464,0.006223773917077759
0.55,0.55,0.43834935432102773,0.004880667919578211,0.005377988501060275
0.56,0.56,0.43951180019091807,0.004882468445649355,0.004465231808681598
0.57,0.57,0.44075957050487646,0.00490631970527826,0.00358034131952675
0.58,0.58,0.44453287408069725,0.004897507190821883,0.003029201386405439
0.59,0.59,0.44810248438182926,0.00491887342769089,0.003760260336571599
0.6,0.6,0.4496367539860602,0.004890494393247125,0.004537734603102454
0.61,0.61,0.4488490723571459,0.0048788567068795575,0.004913019564651677
0.62,0.62,0.4482628314070488,0.004904424986622953,0.0052171700235631585
0.63,0.63,0.4491888013775002,0.00488817099841612,0.005301522844757245
0.64,0.64,0.4519315788796206,0.004894636976133606,0.004788913774045352
0.65,0.65,0.45344590639333143,0.004901109905669653,0.004511261714243511
0.66,0.66,0.45797743887539133,0.004905354065091061,0.004689292854202852
0.67,0.67,0.46100450428962203,0.0049213128800184415,0.004969261359678655
0.68,0.68,0.46515990408885155,0.004911992241040091,0.00602104688421837
0.69,0.69,0.4695514050035797,0.004907088939567434,0.007564289297459588
0.7,0.7,0.46687894020825466,0.004908011486637094,0.008029883874839579
0.71,0.71,0.4658867599036233,0.004894334599505375,0.007860955919875921
0.72,0.72,0.467350603948925,0.004865229774671658,0.007279201517391295
0.73,0.73,0.46672844614696846,0.004833415964675341,0.0061925149131616284
0.74,0.74,0.4641156400460559,0.004832302150654043,0.004932521666988159
0.75,0.75,0.46281695877950746,0.004842277224443312,0.003395402245862186
0.76,0.76,0.4561992417677407,0.004882170525863126,0.0038105123018876827
0.77,0.77,0.45374353883675966,0.004850987536253044,0.005054111034708031
0.78,0.78,0.45168298512588445,0.0048622415658173684,0.0063058104948856735
0.79,0.79,0.4448846457344257,0.004854291789662028,0.007869620462959737
0.8,0.8,0.4400162850932837,0.004885928981395226,0.009653975331922778
0.81,0.81,0.43721720579940426,0.004929385709457824,0.010998093358742102
0.82,0.82,0.43784339510633785,0.004912543790896987,0.011117637864718753
0.83,0.83,0.4380192581513543,0.00492563518838451,0.010441614755709188
0.84,0.84,0.4303990224742663,0.004926909677973393,0.01033731658702396
0.85,0.85,0.42939955973204763,0.004918102427345352,0.009397770756065656
0.86,0.86,0.429727364945433,0.004917465689184802,0.008632216859231906
0.87,0.87,0.42799825008856135,0.0049060085771753,0.007623972541579872
0.88,0.88,0.4296462921512322,0.0048838335474023385,0.005779815842864531
0.89,0.89,0.4263446411267035,0.004909843170449289,0.005005699180048425
0.9,0.9,0.43094914085451486,0.0049314509241068834,0.004296309301364525
0.91,0.91,0.43078775504663064,0.004949269576544481,0.003845386872619364
0.92,0.92,0.43328733159322474,0.004964700906241399,0.0031696962673363293
0.93,0.93,0.43724992891449177,0.0049562302310557195,0.002974441088447534
0.94,0.94,0.441232270560969,0.00495214061456194,0.0044888887315924185
0.95,0.95,0.44144327425952384,0.004947558736690761,0.005347840440745656
0.96,0.96,0.4486139001650125,0.004926523754792403,0.0071480081011127935
0.97,0.97,0.44923031093613985,0.004945842268425946,0.008018279599545793
0.98,0.98,0.4472167056266936,0.00493296705583157,0.008180855255583616
0.99,0.99,0.45211463846876826,0.004932467877725375,0.007934095795383749
1.0,1.0,0.4583292516425201,0.004920427546566634,0.0086873284461707
