time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.01,0.01,-7.9950780513072965,-15.245765726653605,0.018382195584663846,0.039614302522565
0.02,0.02,-7.9612021163222755,-15.244883918145106,0.018382195584663846,0.039614302522565
0.03,0.03,-7.944662670658171,-15.240237453661804,0.018382195584663846,0.039614302522565
0.04,0.04,-7.946562038018572,-15.25833944766223,0.018382195584663846,0.039614302522565
0.05,0.05,-7.9413346976510715,-15.235830717398526,0.018382195584663846,0.039614302522565
0.06,0.06,-7.942396381855096,-15.23660398397926,0.018382195584663846,0.039614302522565
0.07,0.07,-7.9304740824139754,-15.204942488542693,0.018382195584663846,0.039614302522565
0.08,0.08,-7.919653930350546,-15.170949405905588,0.018382195584663846,0.039614302522565
0.09,0.09,-7.911812996499762,-15.163256913410848,0.018382195584663846,0.039614302522565
0.1,0.1,-7.906272832481272,-15.15430328134862,0.018382195584663846,0.039614302522565
0.11,0.11,-7.912052891948267,-15.171532695127262,0.018382195584663846,0.039614302522565
0.12,0.12,-7.919759417525115,-15.18238019133803,0.015408619649184782,0.038064157450469364
0.13,0.13,-7.919666033343748,-15.182439946347497,0.014302565140337566,0.03591284581107729
0.14,0.14,-7.915396410149421,-15.17950070985309,0.012343043613773133,0.02863794739141546
0.15,0.15,-7.908574885564949,-15.168188746005205,0.010865366569700195,0.02369223224822366
0.16,0.16,-7.9056402917639135,-15.166819399897772,0.007670513586469263,0.013870011147241932
0.17,0.17,-7.9037850069567055,-15.161571378101316,0.00615460838672309,0.00929600435365968
0.18,0.18,-7.897565438979237,-15.154059080871262,0.007098102540474935,0.01057044562892491
0.19,0.19,-7.894710291424769,-15.150957286174394,0.008540657166402923,0.011871564945174162
0.2,0.2,-7.89512389374031,-15.150170675906315,0.009513150100061185,0.012428313492246502
0.21,0.21,-7.885374888408155,-15.141249297426679,0.011535349158440029,0.01463100776231593
0.22,0.22,-7.88137951944177,-15.138440730810284,0.012277182214526776,0.015002110939361156
0.23,0.23,-7.877722363391968,-15.131529692676011,0.012250689539560856,0.014930067673406853
0.24,0.24,-7.8715866048366046,-15.114810304553698,0.01258208387533546,0.01668465841258709
0.25,0.25,-7.866208170564508,-15.106869663206604,0.013532575332512758,0.0193978647127301
