time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,-15.771437327394764,0.047774429130001406,0.05532008495515266
0.02,0.02,-15.665467050218282,0.033235643210233486,0.05532008495515266
0.03,0.03,-15.694617754157646,0.02699086746795499,0.05532008495515266
0.04,0.04,-15.661281230185015,0.023504872313554335,0.05532008495515266
0.05,0.05,-15.654004410429113,0.02150078071372498,0.05532008495515266
0.06,0.06,-15.614557200928608,0.019707542664302875,0.05532008495515266
0.07,0.07,-15.57263096675839,0.018677454200841267,0.05532008495515266
0.08,0.08,-15.56112455037421,0.017705515476006583,0.05532008495515266
0.09,0.09,-15.553715874244096,0.016624161651945066,0.05532008495515266
0.1,0.1,-15.554674957508277,0.015705910278727968,0.05532008495515266
0.11,0.11,-15.557892640540121,0.01493022904302422,0.05532008495515266
0.12,0.12,-15.55611258734035,0.014266190959531461,0.05370163175933933
0.13,0.13,-15.565320082294726,0.013580705247635348,0.04220560203114426
0.14,0.14,-15.557489209186778,0.013039976173053584,0.03319946734927043
0.15,0.15,-15.563125320398902,0.012496843872854673,0.018099174255475723
0.16,0.16,-15.561956445182389,0.012187006798848406,0.005722990210830534
0.17,0.17,-15.55582866666337,0.011830531683793272,0.003915576211833305
0.18,0.18,-15.553223122044901,0.011487112234465344,0.00416653226774398
0.19,0.19,-15.552100764109795,0.01110724803474632,0.0043743287059372065
0.2,0.2,-15.555802032778386,0.010769953286353459,0.0042995345733853295
0.21,0.21,-15.554625633825383,0.010518346269026231,0.004421294719076571
0.22,0.22,-15.559973159959412,0.01027740803431064,0.004449482084707408
0.23,0.23,-15.567099283278909,0.010068420040346568,0.004799021949179549
0.24,0.24,-15.558025724442098,0.009824390928159163,0.004794153553131733
0.25,0.25,-15.556777215525637,0.009565605004573603,0.0044756917592681635
0.26,0.26,-15.552302009151436,0.009392576492106949,0.004458703848175186
0.27,0.27,-15.556102533740043,0.009189020199772673,0.004454444144500857
0.28,0.28,-15.552933998517913,0.009007592828789908,0.004479687202442235
0.29,0.29,-15.551260356019629,0.00885135173618755,0.004579703013393178
0.3,0.3,-15.549448246867424,0.008685482023310839,0.005097292532179966
0.31,0.31,-15.552898055679366,0.008526177304607143,0.005172304569495101
0.32,0.32,-15.555222245563417,0.008361458569941256,0.004947674726024476
0.33,0.33,-15.553161664750895,0.008222387094089246,0.0026592755311620085
0.34,0.34,-15.550603607622687,0.008118679393760733,0.0023733036282026676
0.35,0.35,-15.553724837588828,0.007986308190680427,0.002012540112332188
0.36,0.36,-15.554910473120904,0.007872961486078137,0.0021123237241810243
0.37,0.37,-15.556563893286555,0.007758733715838329,0.0021905603545886673
0.38,0.38,-15.553388369160134,0.007636762996232878,0.002192074644168152
0.39,0.39,-15.548290613998772,0.007523783596183981,0.002629293062954
0.4,0.4,-15.544387903072094,0.007400730575404837,0.0036423683097706783
0.41,0.41,-15.545836147422307,0.00731439088243087,0.0041640324218705236
0.42,0.42,-15.546582023162225,0.007258661877495859,0.004226920077155423
0.43,0.43,-15.54354313959869,0.0071897968041203675,0.004685387499042087
0.44,0.44,-15.545152468006638,0.007117344642831536,0.00489187240329731
0.45,0.45,-15.54361907735612,0.007021988510387045,0.004905794937096036
0.46,0.46,-15.540838533808792,0.00695198646299964,0.004792721910566507
0.47,0.47,-15.536198959126368,0.006867663797562969,0.0045108570523564335
0.48,0.48,-15.533100394723132,0.006832686806664964,0.004765973546916802
0.49,0.49,-15.527670301774851,0.006778351292498049,0.006314118699449475
0.5,0.5,-15.525057375160685,0.006713429085238821,0.007833420652574412
0.51,0.51,-15.520052211142787,0.006648861657488958,0.009343343023277738
0.52,0.52,-15.515211695686043,0.006595075938836155,0.010639712598888098
0.53,0.53,-15.513056580898063,0.0065357860104314075,0.01161980428384972
0.54,0.54,-15.513294997112665,0.006476893289808687,0.011367001401909846
0.55,0.55,-15.511741355240758,0.006410810426737325,0.0105713415146843
0.56,0.56,-15.510740872450233,0.0063629795073992254,0.009337625896415817
0.57,0.57,-15.508466919580682,0.006305786454661131,0.008248843061260974
