time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,-11.670723027577191,0.03863545662808304,0.00820270344054208
0.02,0.02,-11.676576702060386,0.029168576308097466,0.00820270344054208
0.03,0.03,-11.65650183793258,0.023763800387139974,0.00820270344054208
0.04,0.04,-11.66229915517923,0.02111361561864295,0.00820270344054208
0.05,0.05,-11.659550983843786,0.018665059969278777,0.00820270344054208
0.06,0.06,-11.655573736388892,0.016654934083317807,0.00820270344054208
0.07,0.07,-11.668807623431858,0.015387360408315747,0.00820270344054208
0.08,0.08,-11.666770022699302,0.014440458188859596,0.00820270344054208
0.09,0.09,-11.660418281436693,0.013554326260221844,0.00820270344054208
0.1,0.1,-11.660775820711239,0.01286216417345089,0.00820270344054208
0.11,0.11,-11.679761153120033,0.012373694362823222,0.00820270344054208
0.12,0.12,-11.687481368565365,0.011814826449943748,0.010389768453888733
0.13,0.13,-11.678793046835352,0.0113033764528356,0.010564441482041293
0.14,0.14,-11.6770687992623,0.010930875663977135,0.010706763899860338
0.15,0.15,-11.679564791084468,0.010641761074350902,0.010509105260826525
0.16,0.16,-11.68869511869701,0.010294504969324166,0.010144501934076405
0.17,0.17,-11.682103054713291,0.0099852405713142,0.010141146948490998
0.18,0.18,-11.681827455791877,0.009697528680294979,0.0097032014751262
0.19,0.19,-11.67444111611668,0.009476174866975353,0.007753859611084406
0.2,0.2,-11.66812056609048,0.009239271235644296,0.005973982432871243
0.21,0.21,-11.668055035354785,0.009266550365192501,0.007032460656206486
0.22,0.22,-11.670345708440873,0.009276570670106926,0.0067123960004066546
0.23,0.23,-11.672868504175424,0.009241685811304712,0.006787922783404553
0.24,0.24,-11.674213068317165,0.009162944079280103,0.006812433581444308
0.25,0.25,-11.676276283324453,0.009165746687775327,0.006700950247554439
0.26,0.26,-11.680333153749602,0.009232166680232374,0.005266612952196184
0.27,0.27,-11.682569498323168,0.009234705443357034,0.005339467008309396
0.28,0.28,-11.682870859001294,0.00922772570689374,0.005497623087279198
0.29,0.29,-11.687150939965486,0.009244031029124498,0.0066912492346265975
0.3,0.3,-11.692318060223904,0.00926240321226106,0.007710231192993602
0.31,0.31,-11.684182097458972,0.009259127958168162,0.0068779463137337
0.32,0.32,-11.68005247252502,0.009303128208853116,0.005935371400746523
0.33,0.33,-11.683457785401236,0.009287617214535514,0.005161394200772982
0.34,0.34,-11.68392896780986,0.009241919633768454,0.004304400593127872
0.35,0.35,-11.678381650126303,0.00916876024833666,0.003959602855141886
0.36,0.36,-11.66797658555899,0.009130700181935611,0.006301602664978643
0.37,0.37,-11.666846556718406,0.00907707957457519,0.007965604139442441
0.38,0.38,-11.665981343395641,0.009093370910097438,0.009159202659440997
0.39,0.39,-11.677277594601517,0.009105845966217371,0.008707247420516265
0.4,0.4,-11.68022137566671,0.009096922549561003,0.007215841911858468
0.41,0.41,-11.683876065229317,0.009113298740054229,0.007181767784402379
0.42,0.42,-11.686087670499678,0.009133670438635923,0.0077189485587408745
0.43,0.43,-11.685634197873107,0.009168616121334378,0.007936243033002494
0.44,0.44,-11.687079386481514,0.00922904702092283,0.008269975276011025
0.45,0.45,-11.688656271414853,0.009205455484788941,0.008942385121470544
0.46,0.46,-11.684395787989752,0.00916807942323186,0.008175355816273025
0.47,0.47,-11.678418260461953,0.009167658175050646,0.006696683720698544
0.48,0.48,-11.681494691078766,0.009202861198778438,0.0038087824508407863
0.49,0.49,-11.684018184878402,0.009194732398768318,0.003163573752688982
0.5,0.5,-11.679570573601735,0.00915860884984779,0.003255045297338939
0.51,0.51,-11.684884294357238,0.009195126548740364,0.003269010904874883
0.52,0.52,-11.683238784507772,0.009179660799953734,0.003192416617533161
0.53,0.53,-11.687190192073302,0.009207194404367248,0.003330005339568076
0.54,0.54,-11.685023671804718,0.009256429955189834,0.0031712236942808922
0.55,0.55,-11.68777739220555,0.009277870373969425,0.0030271729625301435
0.56,0.56,-11.692958151510792,0.009322758892785856,0.004243479127552199
0.57,0.57,-11.70172600309768,0.009374153150928344,0.006407213642620021
0.58,0.58,-11.702407049640472,0.009346599593545153,0.0077579084232849704
0.59,0.59,-11.704515661974945,0.009344190691786484,0.00894744958675009
0.6,0.6,-11.710963361960726,0.009364323788888065,0.009968347889295301
0.61,0.61,-11.70107427371726,0.009335226023536371,0.009619613876937104
0.62,0.62,-11.695540752497973,0.009286193563551357,0.008581317185210876
0.63,0.63,-11.701031353964005,0.009330877683931031,0.007929497385063551
0.64,0.64,-11.697259778613224,0.009286166054660839,0.006460977308321892
0.65,0.65,-11.695307702335777,0.009387330957992993,0.005268365885749196
0.66,0.66,-11.699742048113745,0.009395369127895705,0.004617605209864714
0.67,0.67,-11.703408564010969,0.009379806871388785,0.00467899416831768
0.68,0.68,-11.700957536961871,0.00935402668081258,0.004657268157997142
0.69,0.69,-11.69367148378572,0.009461313298605412,0.004992966683859239
