time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.01,0.01,-10.864889187139413,0.047799311217921685,0.01994327957508753
0.02,0.02,-10.99076194472388,0.033962126799387024,0.01994327957508753
0.03,0.03,-11.025680731995044,0.027301669048936106,0.01994327957508753
0.04,0.04,-11.043277666632527,0.023347488515052767,0.01994327957508753
0.05,0.05,-11.01960050833293,0.020918058044099956,0.01994327957508753
0.06,0.06,-11.00738776276553,0.019061807903532766,0.01994327957508753
0.07,0.07,-11.010915762995104,0.01759739985073842,0.01994327957508753
0.08,0.08,-10.988700483134433,0.01635889084150486,0.01994327957508753
0.09,0.09,-10.982592961300284,0.015456003885719733,0.01994327957508753
0.1,0.1,-10.983381138613542,0.014598552932396602,0.01994327957508753
0.11,0.11,-11.006831378260044,0.014035597557628607,0.01994327957508753
0.12,0.12,-11.012238351352858,0.01344656262201524,0.019275603856913532
0.13,0.13,-11.011123706064039,0.013033958647485015,0.01832322501147102
0.14,0.14,-11.023208468075323,0.012629887211277011,0.01457615041553376
0.15,0.15,-11.027214431275093,0.012280777081106418,0.015609139702613692
0.16,0.16,-11.025963420525732,0.012065195667634802,0.01692700482655926
0.17,0.17,-11.017760233407413,0.011778995724510119,0.017228869628160157
0.18,0.18,-10.99806032034413,0.011567842625191825,0.01629899605719152
0.19,0.19,-10.998591593781226,0.01121168921297305,0.014069369807996767
0.2,0.2,-11.011280776889455,0.010892931992711578,0.01039423382440878
0.21,0.21,-11.025183199894935,0.010590293638823528,0.01075339138978859
0.22,0.22,-11.035508690105251,0.010316668899683542,0.012457220862935407
0.23,0.23,-11.038668076818116,0.010025213524334395,0.013881604397374268
0.24,0.24,-11.040182849078624,0.009775247152463815,0.015266683736289002
0.25,0.25,-11.042152231813843,0.009586693227905958,0.0165294099669332
0.26,0.26,-11.037823777065107,0.00940877443197541,0.017152707923133677
0.27,0.27,-11.023958933054002,0.009299921008820464,0.016992488209394793
0.28,0.28,-11.02290069463603,0.009181091766311022,0.01417607925747447
0.29,0.29,-11.010371785643736,0.009096016952239876,0.011782786435274412
0.3,0.3,-11.00195971791477,0.008990395433248524,0.013557915581014707
0.31,0.31,-10.991266886098254,0.00883954919506428,0.017863552672630942
0.32,0.32,-10.990462987672233,0.008676189588947983,0.02028824218941759
0.33,0.33,-10.988102192579722,0.008507152072263808,0.02138339951158469
0.34,0.34,-10.988572274243202,0.008384111589101552,0.02082916948506747
0.35,0.35,-10.989901818473559,0.008252316456809754,0.018185680588940028
0.36,0.36,-10.987683697233884,0.008106431876342628,0.014531963373710011
0.37,0.37,-10.984374044881607,0.0079575177937784,0.012364345176421331
0.38,0.38,-10.984391005466996,0.007837446533313207,0.008197536771812869
0.39,0.39,-10.981251484545172,0.007714355951964284,0.0055880471927790285
0.4,0.4,-10.981503336101708,0.007604666100385484,0.0036379872124087005
0.41,0.41,-10.984075233628154,0.007505187929436703,0.003345123785784782
0.42,0.42,-10.982267116814446,0.00740569820427741,0.003136328113547318
0.43,0.43,-10.978340173364346,0.007302679490385078,0.0036189681710130693
0.44,0.44,-10.97263812801816,0.007192868521372371,0.004809604083779221
0.45,0.45,-10.974460835724479,0.00710837923682734,0.0046974385567966435
0.46,0.46,-10.983249357802327,0.00704090780628548,0.004188455568977575
0.47,0.47,-10.987175688559038,0.006943013485383298,0.004543508223739939
0.48,0.48,-10.990408742322744,0.006868421543802627,0.005374578707360147
0.49,0.49,-10.995170619101021,0.006797290358173301,0.006883106669991425
0.5,0.5,-10.995138386444241,0.006716374122540345,0.00785169233537645
0.51,0.51,-11.002907901448532,0.0066486077006363406,0.009808518897474283
0.52,0.52,-11.001963876948759,0.0065704282101174466,0.010857955905813343
0.53,0.53,-10.994186668277806,0.006507449298560985,0.010415272391690497
0.54,0.54,-10.990598312131965,0.0064399053038044175,0.00851577237713746
0.55,0.55,-10.985359787136776,0.006376532952230521,0.006562419949404622
0.56,0.56,-10.979400731382311,0.006321379607941843,0.007249642431734709
0.57,0.57,-10.976241748206894,0.006262857296120075,0.008763321879634975
0.58,0.58,-10.970022702408773,0.00621328151368969,0.011029828501983495
0.59,0.59,-10.966017104093421,0.006155725917687038,0.012935029717777219
0.6,0.6,-10.961703116102022,0.006102936823152065,0.01457988436765372
0.61,0.61,-10.95724536978072,0.00605268640444592,0.014746121119448901
0.62,0.62,-10.955066304780457,0.006012099168276309,0.013802076894515668
0.63,0.63,-10.955670230704863,0.005969237683233126,0.012747861434869792
0.64,0.64,-10.956446799180275,0.00593270891932492,0.010990246510206506
0.65,0.65,-10.959228813640063,0.005887378010344786,0.008859532726441213
0.66,0.66,-10.960773997329929,0.005846632273169425,0.006943700403525181
0.67,0.67,-10.96164159279395,0.005810910908770974,0.004776035107454702
0.68,0.68,-10.963005085872256,0.005787391638862986,0.003563733586152775
0.69,0.69,-10.962938389297733,0.005731245329347409,0.003051614532703583
0.7,0.7,-10.960983984838101,0.005691843580819455,0.002998588481699176
0.71,0.71,-10.961567822032702,0.005661353873414818,0.0029809852362907494
0.72,0.72,-10.958906841085586,0.0056234293047253215,0.0025256757117197836
0.73,0.73,-10.955881548985577,0.005584007378031872,0.0024848973846686826
0.74,0.74,-10.953959662456986,0.005543321137246011,0.002972058624732863
0.75,0.75,-10.949686213704549,0.0055041427968912085,0.004397584647541461
0.76,0.76,-10.94800541294696,0.005463256811712638,0.005515701110768204
0.77,0.77,-10.945267615994842,0.005431317265614049,0.006537390206580365
0.78,0.78,-10.944920314691673,0.0053862081408795875,0.006882766340839183
0.79,0.79,-10.945539570165446,0.005351502099633757,0.006625991719333861
0.8,0.8,-10.943521491511671,0.005317041357051078,0.006431642326448263
0.81,0.81,-10.94165633801886,0.0052778958991102,0.0057479193087316745
0.82,0.82,-10.941151353600713,0.005238686476389844,0.0049424361283164206
0.83,0.83,-10.942044604197065,0.005211971757584728,0.004017199867019713
0.84,0.84,-10.945905842620594,0.005182698916583321,0.002760146841393276
0.85,0.85,-10.950877512097767,0.0051631722547829245,0.0030102901110262365
0.86,0.86,-10.951133706750035,0.0051550766360440245,0.0034938405255008904
0.87,0.87,-10.951362933373677,0.005144340896514486,0.004001413800464189
0.88,0.88,-10.951126619283315,0.005115002306952388,0.0043167365021786796
0.89,0.89,-10.951333226793938,0.005084841337809263,0.0045652906261635
0.9,0.9,-10.950658130281521,0.00505884204909539,0.00451667842951154
