time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.010000000000000009,0.010000000000000009,-0.6336093923079217,0.03882236357649242,0.011119143380169665
0.020000000000000018,0.020000000000000018,-0.5722936621662909,0.028378761285682702,0.011119143380169665
0.030000000000000027,0.030000000000000027,-0.5862445769223859,0.02345358380748289,0.011119143380169665
0.040000000000000036,0.040000000000000036,-0.5681439610030841,0.020245208916340643,0.011119143380169665
0.050000000000000044,0.050000000000000044,-0.5786044288847407,0.018600550169911842,0.011119143380169665
0.06000000000000005,0.06000000000000005,-0.5939144445135074,0.016920045860881618,0.011119143380169665
0.06999999999999995,0.06999999999999995,-0.5779890160544887,0.015650253984581412,0.011119143380169665
0.07999999999999996,0.07999999999999996,-0.579992560087664,0.014825921196769795,0.011119143380169665
0.08999999999999997,0.08999999999999997,-0.5675184282937622,0.013955895848587654,0.011119143380169665
0.09999999999999998,0.09999999999999998,-0.5597986291230533,0.013234725868178539,0.011119143380169665
0.10999999999999999,0.10999999999999999,-0.5593784703822658,0.012659223341632263,0.011119143380169665
0.12,0.12,-0.5705806066976022,0.012181957678274612,0.011168079801331708
0.13,0.13,-0.5737768903042404,0.011658794107621679,0.010341441246167154
0.14,0.14,-0.5795517566077549,0.011223526753627864,0.010379090103734112
0.15000000000000002,0.15000000000000002,-0.5887333997288143,0.010900547628629884,0.011318143395055904
0.16000000000000003,0.16000000000000003,-0.5928278232522906,0.010530206865336206,0.011121193717228339
0.17000000000000004,0.17000000000000004,-0.5955658209649116,0.01022275175650973,0.012891573976492005
0.18000000000000005,0.18000000000000005,-0.5942931137877064,0.00994782672591537,0.01403126829993256
0.18999999999999995,0.18999999999999995,-0.5941824803912696,0.00963180958370328,0.01430618340726116
0.19999999999999996,0.19999999999999996,-0.5948545254620826,0.009360398496478463,0.012783460809806833
0.20999999999999996,0.20999999999999996,-0.5988414155548134,0.00920876867725726,0.009997279989112413
0.21999999999999997,0.21999999999999997,-0.6024459080484363,0.009018928413424538,0.00870999430071799
0.22999999999999998,0.22999999999999998,-0.6047449695077833,0.008827250951185583,0.007053300637532436
0.24,0.24,-0.6047148801447744,0.008687190855396227,0.005375633610059012
0.25,0.25,-0.601302460223673,0.008531717298189898,0.004611890545341272
0.26,0.26,-0.602582887944937,0.008374601417623972,0.0043307579973213255
0.27,0.27,-0.6046363963071486,0.008249459855766056,0.004398812861655279
0.28,0.28,-0.603256811222709,0.008080878620081519,0.003936863900370374
0.29000000000000004,0.29000000000000004,-0.5978777316324537,0.007960663926789967,0.0033373248560429913
0.30000000000000004,0.30000000000000004,-0.5975215976537808,0.00782880263325738,0.002809824969959228
0.31000000000000005,0.31000000000000005,-0.5984341132563703,0.0076818693549429665,0.0028598625569439453
0.31999999999999995,0.31999999999999995,-0.6003691070783689,0.007569694830725075,0.002879196777174639
0.32999999999999996,0.32999999999999996,-0.6005478292179706,0.007469799751111194,0.00265818066732989
