time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.01,0.01,0.39467974618090246,,0.01817467121782599,
0.02,0.02,0.4087892489132672,,0.01817467121782599,
0.03,0.03,0.4213354167870104,,0.01817467121782599,
0.04,0.04,0.4409583850614159,,0.01817467121782599,
0.05,0.05,0.45380809749214285,,0.01817467121782599,
0.06,0.06,0.4589752400952707,,0.01817467121782599,
0.07,0.07,0.4577354636644057,,0.01817467121782599,
0.08,0.08,0.4575668245556059,,0.01817467121782599,
0.09,0.09,0.45916767092444744,,0.01817467121782599,
0.1,0.1,0.45835273932181614,,0.01817467121782599,
0.11,0.11,0.4582458224575917,,0.01817467121782599,
0.12,0.12,0.45336175042143206,,0.012067474169228602,
0.13,0.13,0.45451100803262556,,0.005475301061274217,
0.14,0.14,0.453253061896571,,0.0024490792291654334,
0.15,0.15,0.45187905599312667,,0.002742828107559949,
0.16,0.16,0.45316712556272226,,0.002729448982925183,
0.17,0.17,0.4493948519521662,,0.0032677795122009346,
0.18,0.18,0.45254010622908303,,0.003196094464361018,
0.19,0.19,0.45274202924223245,,0.002741887200375349,
0.2,0.2,0.44864578805689287,,0.0026458555646476593,
0.21,0.21,0.4494202900988652,,0.0020144905824819705,
0.22,0.22,0.44783271459571866,,0.0023040713802709284,
0.23,0.23,0.4470256555217213,,0.002373769127866529,
0.24,0.24,0.4449360103566274,,0.002762296028586728,
0.25,0.25,0.44182349452876557,,0.003605949968624394,
0.26,0.26,0.44037216541735924,,0.004101540512375475,
0.27,0.27,0.4388877283563699,,0.004834869271345882,
0.28,0.28,0.4407481296038602,,0.004609823651491799,
0.29,0.29,0.4400644760246806,,0.004024564282878575,
0.3,0.3,0.4372302261772656,,0.00416910593225704,
0.31,0.31,0.4359505213405624,,0.003976248819508564,
0.32,0.32,0.43610475282734834,,0.003609302884657992,
0.33,0.33,0.4367177838931657,,0.002877331893072682,
0.34,0.34,0.43592256924701817,,0.0022541970647215214,
0.35,0.35,0.43550701553161186,,0.0020593103997473302,
0.36,0.36,0.4354319845647787,,0.0019501864153422103,
0.37,0.37,0.4364756374938098,,0.0018736819381118246,
0.38,0.38,0.43542486174852574,,0.0013887651556353132,
0.39,0.39,0.43551199109405686,,0.0006147481833676195,
0.4,0.4,0.44185046832272307,,0.0019357691020595253,
0.41,0.41,0.44142326324724696,,0.0024670814733090568,
0.42,0.42,0.44487069291134584,,0.0034575414073628285,
0.43,0.43,0.448161223261708,,0.004691354881936811,
0.44,0.44,0.4462945999546288,,0.005053705498333366,
0.45,0.45,0.44650317485811536,,0.005140030072974575,
0.46,0.46,0.4473923757618838,,0.0050406595189723,
0.47,0.47,0.4487645732227718,,0.0049352200166116736,
0.48,0.48,0.44539404082755096,,0.004017483739605145,
0.49,0.49,0.4449137566685572,,0.0024407626516348246,
0.5,0.5,0.44749203487813083,,0.0021197804493234963,
0.51,0.51,0.4469247644214095,,0.0013330069783214365,
0.52,0.52,0.45153957890357727,,0.001885767446396994,
0.53,0.53,0.45239158163096205,,0.0024737817083165573,
0.54,0.54,0.4514279159374508,,0.0026611760058904326,
0.55,0.55,0.4529009313723678,,0.0029422479012421532,
0.56,0.56,0.4531517290935287,,0.0031664141531750132,
0.57,0.57,0.45582452939873164,,0.003724543928293848,
0.58,0.58,0.45380582917341905,,0.0034600069302557048,
0.59,0.59,0.45406050730134967,,0.002809135175860334,
0.6,0.6,0.45524500900968273,,0.002493632996054733,
0.61,0.61,0.45735141086950337,,0.0019092359434030464,
0.62,0.62,0.458975042056092,,0.002342770526225634,
0.63,0.63,0.45897007724364997,,0.0025911971243231316,
0.64,0.64,0.46209255770011737,,0.0030358265926632238,
0.65,0.65,0.46062371536861807,,0.0030747030928808114,
0.66,0.66,0.4610332759233728,,0.0029846303849475372,
0.67,0.67,0.45908816995415747,,0.0029226264573345524,
0.68,0.68,0.45871635071706357,,0.002498069745994763,
0.69,0.69,0.458227006535615,,0.0019387636129070181,
0.7,0.7,0.4546820753960372,,0.0020650097511605413,
0.71,0.71,0.45686464474084454,,0.002112744227335327,
0.72,0.72,0.4574262211106526,,0.0021649798894162256,
0.73,0.73,0.4566931654507782,,0.002259547439967499,
0.74,0.74,0.4607139847119752,,0.00205151699106297,
0.75,0.75,0.460408592148706,,0.002026665410573475,
0.76,0.76,0.4577578802419394,,0.001803568388030447,
0.77,0.77,0.45843190052688493,,0.0017736015562664158,
0.78,0.78,0.45784118653652556,,0.0017553964625020204,
0.79,0.79,0.45689773482293145,,0.001778453154966337,
0.8,0.8,0.4511401409989501,,0.0026171145794804036,
0.81,0.81,0.45309623711834857,,0.002955061815147238,
0.82,0.82,0.45154257312135254,,0.0034190740404690784,
0.83,0.83,0.44791476560041255,,0.004350437364960313,
0.84,0.84,0.4446050953763783,,0.005145663083135265,
0.85,0.85,0.4453071566139944,,0.005258767404179176,
0.86,0.86,0.44189390282137536,,0.0058413538421344885,
0.87,0.87,0.44189107907782227,,0.005803012490791769,
0.88,0.88,0.4429165054652655,,0.005228127282249962,
0.89,0.89,0.44523672237647116,,0.004141254111777873,
0.9,0.9,0.45129089647409754,,0.004160034332111533,
0.91,0.91,0.45003610311096875,,0.003715366411358325,
0.92,0.92,0.4502904461305462,,0.003534376858135933,
0.93,0.93,0.44612700324702287,,0.003479319046390264,
0.94,0.94,0.4406209694209858,,0.003859030519783572,
0.95,0.95,0.43938919812218674,,0.004327617467009711,
0.96,0.96,0.4379740530219488,,0.004789957207906856,
0.97,0.97,0.4375775828530935,,0.005232513975021989,
0.98,0.98,0.4410994770648057,,0.005310912451024828,
0.99,0.99,0.44212856672432843,,0.005319112014415492,
1.0,1.0,0.4435222669666803,,0.004598160463130808,
