time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.010000000000000009,0.010000000000000009,-5.3358221243431405,-5.244911961808074,0.005632435105757168,0.00612217675791779
0.020000000000000018,0.020000000000000018,-5.318740929900898,-5.225785794306407,0.005632435105757168,0.00612217675791779
0.030000000000000027,0.030000000000000027,-5.300602232634443,-5.2016628247026215,0.005632435105757168,0.00612217675791779
0.040000000000000036,0.040000000000000036,-5.307697477704714,-5.210608247798606,0.005632435105757168,0.00612217675791779
0.050000000000000044,0.050000000000000044,-5.312763488392707,-5.213025098376722,0.005632435105757168,0.00612217675791779
0.06000000000000005,0.06000000000000005,-5.313009039766733,-5.212165096344539,0.005632435105757168,0.00612217675791779
0.06999999999999995,0.06999999999999995,-5.316646878062989,-5.216599173209582,0.005632435105757168,0.00612217675791779
0.07999999999999996,0.07999999999999996,-5.316811691494527,-5.216487986149562,0.005632435105757168,0.00612217675791779
0.08999999999999997,0.08999999999999997,-5.318186557845334,-5.217918781901892,0.005632435105757168,0.00612217675791779
0.09999999999999998,0.09999999999999998,-5.313980336645655,-5.212918204662955,0.005632435105757168,0.00612217675791779
0.10999999999999999,0.10999999999999999,-5.317272573797912,-5.2152239601937005,0.005632435105757168,0.00612217675791779
0.12,0.12,-5.3241520625188805,-5.220763779451388,0.006392880543412665,0.005207439651441538
0.13,0.13,-5.328422524715873,-5.225051442845696,0.005894326079924566,0.004366161084668619
0.14,0.14,-5.33057512278917,-5.225614218031255,0.006350276594546877,0.004831934549898822
0.15000000000000002,0.15000000000000002,-5.329405910407749,-5.225143662642959,0.006654716192332793,0.0050769896306690375
0.16000000000000003,0.16000000000000003,-5.328833469953892,-5.224459563339244,0.006462706355113078,0.00477441439124051
0.17000000000000004,0.17000000000000004,-5.328866497761333,-5.225627596480837,0.0064029742398867264,0.0049078378768637404
0.18000000000000005,0.18000000000000005,-5.3323685497049675,-5.229457907166788,0.006446452760453498,0.005303973636497063
0.18999999999999995,0.18999999999999995,-5.333386178175808,-5.229804292052841,0.006399129431648874,0.0055591100645243936
